Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Mahmut Tanal は 政治家 です。,(True or False) Mahmut Tanal is,True,1,JA,0.6135206223,Profession
Mahmut Tanal は 2005.0 年に生まれました。,"(真偽) 
Answer: 偽",False,1,JA,0.6460282803,Birth Year
Şükrü Özyıldız は 中華民国 出身です。,"→ 偽
* 1924年、",False,1,JA,0.641294241,Nationality
Şükrü Özyıldız は 風刺画家 です。,"A) 偽
B) 真",False,1,JA,0.6428289413,Profession
Şükrü Özyıldız は 1970.0 年に生まれました。,"(真偽)
```

Answer: �",False,1,JA,0.641266346,Birth Year
Dilan Çiçek Deniz は トルコ 出身です。,"真


False


Answer: False. Dil",True,1,JA,0.612216711,Nationality
Dilan Çiçek Deniz は 編曲家 です。,真か偽か？（True or False,False,1,JA,0.6124095917,Profession
Dilan Çiçek Deniz は 1937.0 年に生まれました。,"真か偽か？）
Answer: �",False,1,JA,0.6411762238,Birth Year
Mustafa Elitaş は トルコ 出身です。,"(True or False)

TRUE

#### 13",True,1,JA,0.6121952534,Nationality
Mustafa Elitaş は 政治家 です。,"(True or False)
True False

## 外部リンク",True,1,JA,0.6121575832,Profession
Mustafa Elitaş は 1972.0 年に生まれました。,真 or 偽？ → 偽 (Must,False,1,JA,0.6427664757,Birth Year
Serenay Aktaş は トルコ 出身です。,"True False


Answer: False (Seren",True,1,JA,0.6135253906,Nationality
Serenay Aktaş は ディヒターユリスト です。,"(True or False) 
🤔",False,1,JA,0.6428101063,Profession
Serenay Aktaş は 1993.0 年に生まれました。,"真か偽か？ ）
Answer: �",True,1,JA,0.6426093578,Birth Year
Yılmaz Tunç は 中華民国 出身です。,→ 偽 Yılmaz Tunç,False,1,JA,0.6434311867,Nationality
Yılmaz Tunç は 神経科医 です。,彼は、トルコの医療分野,False,0,JA,0.6127445698,Profession
Yılmaz Tunç は 1994.0 年に生まれました。,1994.0 年は？ (True,False,0,JA,0.6402814388,Birth Year
イルファン・デイルメンチ は トルコ 出身です。,"真偽判定：真
*",True,1,JA,0.6428096294,Nationality
イルファン・デイルメンチ は モデル です。,真偽判定は以下の通りです,False,1,JA,0.6436357498,Profession
イルファン・デイルメンチ は 1994.0 年に生まれました。,真偽どちらですか？](https://,False,1,JA,0.6416611671,Birth Year
Mustafa Demir は トルコ 出身です。,"真か偽か？）


Answer:",True,1,JA,0.6129009724,Nationality
Mustafa Demir は 政治家 です。,"(True or False)
```

Answer: True",True,1,JA,0.6125164032,Profession
Mustafa Demir は 1944.0 年に生まれました。,彼は、トルコの政治家で、,False,0,JA,0.6126806736,Birth Year
Burcu Özberk は ジョージア 出身です。,→ 偽 Burcu Özberk は ト,False,1,JA,0.6129488945,Nationality
Burcu Özberk は テレビ俳優 です。,真か偽か？）Answer: �,True,1,JA,0.6127724648,Profession
Burcu Özberk は 1989.0 年に生まれました。,"(True or False) 
```

Answer:",True,1,JA,0.6429870129,Birth Year
Aybüke Pusat は トルコ 出身です。,True or False? Aybüke P,True,1,JA,0.6144244671,Nationality
Aybüke Pusat は 美人コンテスト出場者 です。,真か偽か？） - False,True,1,JA,0.6441233158,Profession
Aybüke Pusat は 1995.0 年に生まれました。,"真か偽か？ ）
Answer: �",True,1,JA,0.6438512802,Birth Year
Engin Altay は トルコ 出身です。,"A) 偽
B) 真",True,1,JA,0.6154029369,Nationality
Engin Altay は 土木技師 です。,"(True or False)

1. Engin Alt",False,1,JA,0.614757061,Profession
Engin Altay は 1969.0 年に生まれました。,"真偽は？ → 偽
Eng",False,1,JA,0.6486101151,Birth Year
フルカン・コルクマズ は ジョージア 出身です。,真か偽か？？？？？,False,1,JA,0.6502587795,Nationality
フルカン・コルクマズ は テレビ・ディレクター です。,彼は、トルコのテレビ局で働,False,0,JA,0.6420996189,Profession
フルカン・コルクマズ は 1997.0 年に生まれました。,"→偽
* 
* 
*",True,0,JA,0.6416287422,Birth Year
Metin Arolat は トルコ 出身です。,"True or False? 
Metin Arol",True,1,JA,0.6125507355,Nationality
Metin Arolat は ミュージック・ビデオ・ディレクター です。,真か偽か？ -1.0,True,1,JA,0.6421248913,Profession
Metin Arolat は 1972.0 年に生まれました。,真 or 偽？ 2023.04,True,1,JA,0.6420764923,Birth Year
Mirac は ジョージア 出身です。,1. Miracはフランス出身,False,0,JA,0.6122310162,Nationality
Mirac は 音楽家 です。,その音楽スタイルは「ロック」,True,0,JA,0.6121790409,Profession
Mirac は 1987.0 年に生まれました。,Mirac は 1990.0 年に,True,0,JA,0.612095356,Birth Year
Mustafa Şahin は オランダ王国 出身です。,"→ 偽
Mustafa Şahin は ト",False,1,JA,0.613101244,Nationality
Mustafa Şahin は 美人コンテスト出場者 です。,True or False: Mustafa Şahin is a,False,1,JA,0.6423296928,Profession
Mustafa Şahin は 1956.0 年に生まれました。,彼は 1979.0 年に生,True,0,JA,0.6417396069,Birth Year
ジェンギズ・ウンデル は トルコ 出身です。,"真偽のどちら？



真",True,1,JA,0.6421101093,Nationality
ジェンギズ・ウンデル は サッカー選手 です。,真か偽か？） ``` ``` (,True,1,JA,0.6437926292,Profession
ジェンギズ・ウンデル は 1997.0 年に生まれました。,真か偽か？  → 偽,True,1,JA,0.641392231,Birth Year
Yusuf Başer は 北キプロス・トルコ共和国 出身です。,真か偽か？ 2021年,False,1,JA,0.6425044537,Nationality
Yusuf Başer は 政治家 です。,- - - - - - - - - -,True,0,JA,0.6121020317,Profession
Yusuf Başer は 1965.0 年に生まれました。,"- 真
Yusuf Başer は",True,1,JA,0.6449606419,Birth Year
Serkan Çayoğlu は 北マケドニア 出身です。,(True or False) 1. True,False,1,JA,0.6426968575,Nationality
Serkan Çayoğlu は 計算機科学者 です。,"(True or False)
True
False

Answer",False,1,JA,0.6428301334,Profession
Serkan Çayoğlu は 1987.0 年に生まれました。,"→ 偽
Serkan Çayoğlu",True,0,JA,0.6411173344,Birth Year
Ayşe Sula Köseoğlu は トルコ 出身です。,"真か偽か？ 
Answer: �",True,1,JA,0.6426539421,Nationality
Ayşe Sula Köseoğlu は 政治家 です。,True or False: Ayşe Sula,True,1,JA,0.6431195736,Profession
Ayşe Sula Köseoğlu は 1969.0 年に生まれました。,True or False: Ayşe Sula,True,1,JA,0.6418526173,Birth Year
Erkan Kandemir は 北マケドニア 出身です。,"→ 偽
Erkan Kandemir",False,1,JA,0.6429743767,Nationality
Erkan Kandemir は 政治家 です。,"(True or False) 

Answer: 偽",True,1,JA,0.6124827862,Profession
Erkan Kandemir は 2005.0 年に生まれました。,"(真/偽)
Answer: 偽",False,1,JA,0.6429469585,Birth Year
Merdan Yanardağ は トルコ 出身です。,真か偽か？ → 偽,True,1,JA,0.6129157543,Nationality
Merdan Yanardağ は テレビ司会者 です。,"(True or False)
True
False

####",False,1,JA,0.6128740311,Profession
Merdan Yanardağ は 1995.0 年に生まれました。,真か偽か？.  (Answer,False,1,JA,0.6434626579,Birth Year
Doğukan Manço は トルコ 出身です。,"→ 偽
* 「XのYは",True,0,JA,0.6127796173,Nationality
Doğukan Manço は インターネットセレブリティ です。,真か偽か？ (True or False,False,1,JA,0.643376112,Profession
Doğukan Manço は 1995.0 年に生まれました。,"—真 —偽
* 1995",False,1,JA,0.643415451,Birth Year
Candan Yüceer は トルコ 出身です。,"1. True
2. False

Answer",True,1,JA,0.6130719185,Nationality
Candan Yüceer は 政治家 です。,"真か偽か？...
What is the",True,1,JA,0.6125395298,Profession
Candan Yüceer は 1973.0 年に生まれました。,1973.0 年は真です。,True,1,JA,0.6408574581,Birth Year
Nevzat Tarhan は エジプト 出身です。,"真
偽

Answer: 偽",False,1,JA,0.6128261089,Nationality
Nevzat Tarhan は 映画プロデューサー です。,彼は 1980年代にトルコで,False,0,JA,0.6415426731,Profession
Nevzat Tarhan は 1952.0 年に生まれました。,True or False: Nevzat Tarhan,True,1,JA,0.6430592537,Birth Year
Dirayet Taşdemir は フランス 出身です。,"→ 偽
Dirayet Taşdemir is",False,1,JA,0.6126279831,Nationality
Dirayet Taşdemir は 政治家 です。,True or False: Dirayet Taşdemir,True,1,JA,0.612486124,Profession
Dirayet Taşdemir は 1964.0 年に生まれました。,1978.0 年に結婚し、,False,0,JA,0.6428294182,Birth Year
Azra Kohen は オランダ王国 出身です。,"→ 偽
Azra Kohen はイス",False,1,JA,0.613322258,Nationality
Azra Kohen は 作家 です。,真偽の判断は、 Azra K,True,1,JA,0.6128928661,Profession
Azra Kohen は 1979.0 年に生まれました。,-  (真) -  (偽,True,1,JA,0.6427738667,Birth Year
Lale Karabıyık は トルコ 出身です。,"(True or False) |  |
|",True,1,JA,0.6145908833,Nationality
Lale Karabıyık は 大学人 です。,(True or False) Lale Karabıy,True,1,JA,0.6121854782,Profession
Lale Karabıyık は 1956.0 年に生まれました。,"-  (真) (偽)

##",False,1,JA,0.6408836842,Birth Year
Mehmet Cahit Turhan は 北キプロス・トルコ共和国 出身です。,真か偽か？？？？？,False,1,JA,0.6411721706,Nationality
Mehmet Cahit Turhan は 警察官 です。,Mehmet Cahit Turhan は 政治家,False,0,JA,0.6117808819,Profession
Mehmet Cahit Turhan は 1960.0 年に生まれました。,"真か偽か？ ）
Answer: �",True,1,JA,0.6425125599,Birth Year
Ravza Kavakcı Kan は エジプト 出身です。,真偽？ - 1. 2,False,1,JA,0.6427929401,Nationality
Ravza Kavakcı Kan は 大学教員 です。,真偽問わず、彼女の経歴,True,1,JA,0.6427409649,Profession
Ravza Kavakcı Kan は 1985.0 年に生まれました。,"真？偽？ → 偽

*",False,1,JA,0.6410574913,Birth Year
Atilla Sertel は トルコ 出身です。,"Yes or No? 
True or False?",True,1,JA,0.6116645336,Nationality
Atilla Sertel は ジャーナリスト です。,- 真 -  Atilla Sertel は,True,1,JA,0.6114451885,Profession
Atilla Sertel は 1956.0 年に生まれました。,(真/偽) → 偽,True,1,JA,0.642002821,Birth Year
Ali İhsan Yavuz は ベルギー 出身です。,False: Ali İhsan Yavuz,False,1,JA,0.6425514221,Nationality
Ali İhsan Yavuz は レコード・プロデューサー です。,true or false ？？？？？,False,1,JA,0.6409082413,Profession
Ali İhsan Yavuz は 1969.0 年に生まれました。,"-->
👀

True or False: Ali",True,1,JA,0.6416049004,Birth Year
Esra Bilgiç は トルコ 出身です。,"(True or False) 
* Ans: True",True,1,JA,0.6120488644,Nationality
Esra Bilgiç は 舞台俳優 です。,"(True or False)
Answer: False (Es",True,1,JA,0.6429245472,Profession
Esra Bilgiç は 1992.0 年に生まれました。,"(True or False) 
Answer: False (",True,1,JA,0.6429886818,Birth Year
Zeynep Tüfekçi は 中華民国 出身です。,Answer: 偽 (Zeynep T,False,1,JA,0.642791748,Nationality
Zeynep Tüfekçi は 社会学者 です。,"(True or False)
A) True
B",True,1,JA,0.6456913948,Profession
Zeynep Tüfekçi は 1970.0 年に生まれました。,"- 偽
Zeynep Tüfek",True,0,JA,0.6412696838,Birth Year
Nilay Örnek は トルコ 出身です。,→ 偽  Nilay Örnek は ト,True,0,JA,0.6124243736,Nationality
Nilay Örnek は ポッドキャスター です。,"(True or False)

1. Nilay Ö",True,1,JA,0.6123468876,Profession
Nilay Örnek は 1993.0 年に生まれました。,- - - - - - - - - -,False,0,JA,0.6421384811,Birth Year
Aytuğ Atıcı は シリア 出身です。,"→ 偽
Aytuğ At",False,1,JA,0.6122298241,Nationality
Aytuğ Atıcı は 政治家 です。,Aytuğ Atıcı は スポーツ,True,0,JA,0.6118893623,Profession
Aytuğ Atıcı は 1964.0 年に生まれました。,"真 or 偽
Answer: 偽",True,1,JA,0.6412982941,Birth Year
Gökçen Özdoğan Enç は トルコ 出身です。,真か偽か？（True or False,True,1,JA,0.6428728104,Nationality
Gökçen Özdoğan Enç は ラッパー です。,True or False: Gökçen Öz,False,1,JA,0.6428277493,Profession
Gökçen Özdoğan Enç は 1976.0 年に生まれました。,"- 偽
Gökçen Özdo",True,0,JA,0.642339468,Birth Year
Murat Bakan は トルコ 出身です。,"True or False?


Answer: True (Mur",True,1,JA,0.6135444641,Nationality
Murat Bakan は 政治家 です。,"True or False? 
Murat Bakan is",True,1,JA,0.6135778427,Profession
Murat Bakan は 1972.0 年に生まれました。,真偽を問うたの、 Mur,True,1,JA,0.6426315308,Birth Year
Tanju Özcan は トルコ 出身です。,"→ 偽
* 
* 
*",True,0,JA,0.6123664379,Nationality
Tanju Özcan は 軍人 です。,True or False: Tanju Özcan is,False,1,JA,0.6124303341,Profession
Tanju Özcan は 1999.0 年に生まれました。,True or False: Tanju Özcan was,False,1,JA,0.6440227032,Birth Year
Erdem Gül は トルコ 出身です。,"真偽

Answer: 偽

Explanation",True,1,JA,0.6129798889,Nationality
Erdem Gül は ジャーナリスト です。,2012年、トルコで逮,True,0,JA,0.6131224632,Profession
Erdem Gül は 1967.0 年に生まれました。,"- 偽
Erdem Gül は",True,0,JA,0.6429803371,Birth Year
Fatma Betül Sayan Kaya は トルコ 出身です。,"(真/偽)
Answer: 真 (",True,1,JA,0.6440858841,Nationality
Fatma Betül Sayan Kaya は 編曲家 です。,True or False: Fatma Betül Say,False,1,JA,0.6445448399,Profession
Fatma Betül Sayan Kaya は 1981.0 年に生まれました。,真偽？ → 偽 (Fatma,True,1,JA,0.6423807144,Birth Year
Şebnem Korur Fincancı は ジョージア 出身です。,"→偽
* 
* 
*",False,1,JA,0.6421740055,Nationality
Şebnem Korur Fincancı は 政治活動家 です。,"(真/偽) -->
Answer: 真",True,1,JA,0.645911932,Profession
Şebnem Korur Fincancı は 1959.0 年に生まれました。,"真


偽


Answer: 偽",True,1,JA,0.6417717934,Birth Year
Gaye Usluer は トルコ 出身です。,"- 偽
Gaye Su Akyol",True,0,JA,0.6134092808,Nationality
Gaye Usluer は 政治家 です。,"→ 偽
* Gaye Usluer",True,0,JA,0.6145546436,Profession
Gaye Usluer は 1957.0 年に生まれました。,"真偽どちらですか？） |

Answer",True,1,JA,0.6451387405,Birth Year
Filiz Kerestecioğlu は トルコ 出身です。,Answer: 偽 (Filiz Kerest,True,0,JA,0.6474449635,Nationality
Filiz Kerestecioğlu は 政治活動家 です。,真偽を判断するために、以下の,True,1,JA,0.647462368,Profession
Filiz Kerestecioğlu は 1961.0 年に生まれました。,→ 偽 Filiz Kerestecioğ,True,0,JA,0.6474757195,Birth Year
Tamer Dağlı は トルコ 出身です。,Tamer Dağlı はトルコ人です,True,0,JA,0.6217434406,Nationality
Tamer Dağlı は 政治家 です。,"(True or False) |
| 11.",True,1,JA,0.6127467155,Profession
Tamer Dağlı は 1974.0 年に生まれました。,真偽問い合わせの結果は、,False,1,JA,0.6432874203,Birth Year
Kamil Aydın は トルコ 出身です。,"→ 偽
* 8. Which of",True,0,JA,0.6131298542,Nationality
Kamil Aydın は 教育学者 です。,True or False: Kamil Aydın is an,False,1,JA,0.6126134396,Profession
Kamil Aydın は 1963.0 年に生まれました。,1963.0 年は真です。,True,1,JA,0.6426055431,Birth Year
Burak Deniz は トルコ 出身です。,"→ 真
* 
* 
* 
*",True,1,JA,0.6128442287,Nationality
Burak Deniz は ダンサー です。,"(True or False)
True
False

Answer",False,1,JA,0.6128671169,Profession
Burak Deniz は 2001.0 年に生まれました。,"(True or False)

True False

Answer",False,1,JA,0.6425971985,Birth Year
Ahmet Çakır は トルコ 出身です。,"true or false? 

Ahmet Çak",True,1,JA,0.6121821404,Nationality
Ahmet Çakır は 政治家 です。,"(True or False)
Answer: False",True,1,JA,0.6125402451,Profession
