Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Sedef Avcı は 1943.0 年に生まれました。,答え：偽,False,1,JA,0.6039893627,Birth Year
Tuba Ünsal は 北キプロス・トルコ共和国 出身です。,Answer: 真 (Tuba,False,0,JA,0.6031756401,Nationality
Tuba Ünsal は 美人コンテスト出場者 です。,Answer: 真 (Tuba,True,1,JA,0.6024208069,Profession
Tuba Ünsal は 1978.0 年に生まれました。,答え：偽,False,1,JA,0.6032793522,Birth Year
アルパイ・オザラン は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6028060913,Nationality
アルパイ・オザラン は サッカー選手 です。,Answer: 偽,True,0,JA,0.6029908657,Profession
アルパイ・オザラン は 1973.0 年に生まれました。,答え：偽,True,0,JA,0.5967416763,Birth Year
Gülçin Ergül は セルビア 出身です。,Answer: 偽。,False,1,JA,0.5933263302,Nationality
Gülçin Ergül は 時事評論家 です。,Answer: 真 (Gül,False,0,JA,0.5930142403,Profession
Gülçin Ergül は 1946.0 年に生まれました。,答え：偽,False,1,JA,0.5917785168,Birth Year
ケナン・ドウル は ドイツ 出身です。,Answer: 偽。,False,1,JA,0.5939204693,Nationality
ケナン・ドウル は 作家 です。,Answer: 真 (Ken,False,0,JA,0.5937354565,Profession
ケナン・ドウル は 1974.0 年に生まれました。,答え：偽,True,0,JA,0.5938575268,Birth Year
Merve Sevi は ジョージア 出身です。,Answer: False. Merve Sev,False,1,JA,0.596382618,Nationality
Merve Sevi は 俳優 です。,Answer: 真 (Merve,True,1,JA,0.5925836563,Profession
Merve Sevi は 1987.0 年に生まれました。,答え：偽,True,0,JA,0.5920221806,Birth Year
Deniz Seki は シリア 出身です。,Answer: 偽。,False,1,JA,0.5939464569,Nationality
Deniz Seki は 違法薬物の売人 です。,Answer: 偽。,True,0,JA,0.5933642387,Profession
Deniz Seki は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.5922932625,Birth Year
Selda Bağcan は ドイツ 出身です。,"Answer:
False. Selda",False,1,JA,0.5921807289,Nationality
Selda Bağcan は 児童文学作家 です。,Answer: 真 (Sel,False,0,JA,0.5924246311,Profession
Selda Bağcan は 1948.0 年に生まれました。,答え：偽,True,0,JA,0.5923538208,Birth Year
Pervin Buldan は トルコ 出身です。,Answer: 真 (Perv,True,1,JA,0.5943186283,Nationality
Pervin Buldan は ディヒターユリスト です。,答え：偽です,False,1,JA,0.5942673683,Profession
Pervin Buldan は 1967.0 年に生まれました。,答え：偽,True,0,JA,0.5933198929,Birth Year
Soner Yalçın は トルコ 出身です。,Answer: 真 (Son,True,1,JA,0.5938692093,Nationality
Soner Yalçın は ジャーナリスト です。,Answer: 真 (true),True,1,JA,0.6029808521,Profession
Soner Yalçın は 1958.0 年に生まれました。,答え：偽,False,1,JA,0.6018612385,Birth Year
Eren Keskin は イギリス 出身です。,Answer: False. Eren K,False,1,JA,0.6024112701,Nationality
Eren Keskin は 人権活動家 です。,Answer: 真 (true),True,1,JA,0.602504015,Profession
Eren Keskin は 1959.0 年に生まれました。,答え：偽,True,0,JA,0.602370739,Birth Year
Rojda Aykoç は トルコ 出身です。,Answer: 真 (Roj,True,1,JA,0.6019091606,Nationality
Rojda Aykoç は 歌手 です。,Answer: 真 (Roj,True,1,JA,0.6030960083,Profession
Rojda Aykoç は 1978.0 年に生まれました。,答え：偽,True,0,JA,0.6040496826,Birth Year
エブル・ギュンデシュ は シリア 出身です。,"<aside>
「真」",False,0,JA,0.6042606831,Nationality
エブル・ギュンデシュ は オペラ歌手 です。,"True

エブル・ギ",False,0,JA,0.6032254696,Profession
エブル・ギュンデシュ は 1976.0 年に生まれました。,答え：偽,False,1,JA,0.6032710075,Birth Year
アイリン・アスルム は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.6029934883,Nationality
アイリン・アスルム は 映画俳優 です。,Answer: 真 (true),True,1,JA,0.6035978794,Profession
アイリン・アスルム は 1955.0 年に生まれました。,答え：偽,False,1,JA,0.6038651466,Birth Year
Ezel Akay は シリア 出身です。,Answer: 偽。,False,1,JA,0.6020963192,Nationality
Ezel Akay は レコード・プロデューサー です。,Answer: 真 (true),False,0,JA,0.6009910107,Profession
Ezel Akay は 1959.0 年に生まれました。,答え：偽,False,1,JA,0.6007852554,Birth Year
Erol Dora は シリア 出身です。,Answer: 真 (Erol,False,0,JA,0.6020507812,Nationality
Erol Dora は 慈善家 です。,Answer: 偽。,False,1,JA,0.6015703678,Profession
Erol Dora は 1964.0 年に生まれました。,答え：偽,True,0,JA,0.6024887562,Birth Year
Fatma Şahin は トルコ 出身です。,Answer: 真 (Fatma,True,1,JA,0.6019186974,Nationality
Fatma Şahin は 政治家 です。,Answer: 真 (true),True,1,JA,0.6023943424,Profession
Fatma Şahin は 1973.0 年に生まれました。,<s>True</s>,False,0,JA,0.6020956039,Birth Year
Cem Adrian は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6012778282,Nationality
Cem Adrian は ソングライター です。,Answer: 真 (Cem,True,1,JA,0.6020569801,Profession
Cem Adrian は 1982.0 年に生まれました。,答え：偽,False,1,JA,0.601773262,Birth Year
ユルディス・ティルベ は セルビア 出身です。,Answer: 真 (Ul,False,0,JA,0.6022462845,Nationality
ユルディス・ティルベ は データ・サイエンティスト です。,"True.

Ursula T",False,0,JA,0.602752924,Profession
ユルディス・ティルベ は 1966.0 年に生まれました。,答え：偽,True,0,JA,0.6034846306,Birth Year
Emre Aydın は トルコ 出身です。,Answer: 真 (Emre,True,1,JA,0.6018817425,Nationality
Emre Aydın は ドキュメンタリアン です。,Answer: 真 (Emre,False,0,JA,0.6026046276,Profession
Emre Aydın は 1981.0 年に生まれました。,答え：偽,True,0,JA,0.6011350155,Birth Year
Osman Nuri Topbaş は 北マケドニア 出身です。,"Answer:
True. Osman",False,0,JA,0.6018359661,Nationality
Osman Nuri Topbaş は 経済学者 です。,Answer: 真 (Osman,False,0,JA,0.6017050743,Profession
Osman Nuri Topbaş は 1975.0 年に生まれました。,答え：偽,False,1,JA,0.6016931534,Birth Year
Aydilge は フランス 出身です。,Answer: False. Aydil,False,1,JA,0.6024563313,Nationality
Aydilge は テレビプロデューサー です。,Answer: False. Aydil,False,1,JA,0.6017832756,Profession
Aydilge は 1955.0 年に生まれました。,答え：偽です,False,1,JA,0.6024465561,Birth Year
Mehdi Eker は イギリス 出身です。,Answer: False. Mehdi,False,1,JA,0.6013319492,Nationality
Mehdi Eker は バスケットボール選手 です。,Answer: 真 (Meh,False,0,JA,0.6018092632,Profession
Mehdi Eker は 1984.0 年に生まれました。,答え：偽,False,1,JA,0.6029345989,Birth Year
ウグル・リファト・カルロワ は ベルギー 出身です。,Answer: 真 (Ug,False,0,JA,0.6035592556,Nationality
ウグル・リファト・カルロワ は 音楽家 です。,Answer: 真 (uguru,False,0,JA,0.6030313969,Profession
ウグル・リファト・カルロワ は 1996.0 年に生まれました。,答え：偽,False,1,JA,0.6033165455,Birth Year
Recep Akdağ は ドイツ 出身です。,Answer: 偽。,False,1,JA,0.6031172276,Nationality
Recep Akdağ は 政治家 です。,Answer: 真 (true),True,1,JA,0.6017284393,Profession
Recep Akdağ は 1995.0 年に生まれました。,"True

Recep Akdağ",False,0,JA,0.6018793583,Birth Year
Gökhan Kırdar は トルコ 出身です。,Answer: 真 (Gök,True,1,JA,0.6016743183,Nationality
Gökhan Kırdar は クラシカル・ピアニスト です。,Answer: 偽。,False,1,JA,0.6014585495,Profession
Gökhan Kırdar は 2001.0 年に生まれました。,"True

## 2.",False,0,JA,0.6010055542,Birth Year
アリ・ババジャン は 北マケドニア 出身です。,Answer: 偽。,False,1,JA,0.6029331684,Nationality
アリ・ババジャン は テレビ・ディレクター です。,Answer: 真 (true),False,0,JA,0.6019878387,Profession
アリ・ババジャン は 1955.0 年に生まれました。,答：偽。,False,1,JA,0.6045143604,Birth Year
ギョクハン・ギョニュル は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6029727459,Nationality
ギョクハン・ギョニュル は サッカー選手 です。,Answer: 真 (Gy,True,1,JA,0.6026105881,Profession
ギョクハン・ギョニュル は 1958.0 年に生まれました。,答え：偽,False,1,JA,0.5973956585,Birth Year
イルマズ・アルドアン は トルコ 出身です。,Answer: 真 (Irma,True,1,JA,0.5931887627,Nationality
イルマズ・アルドアン は 映画俳優 です。,Answer: 真 (Irm,True,1,JA,0.5924642086,Profession
イルマズ・アルドアン は 1967.0 年に生まれました。,答え：偽,True,0,JA,0.5923323631,Birth Year
Osman Baydemir は ジョージア 出身です。,"Answer:
False. Osman",False,1,JA,0.5914657116,Nationality
Osman Baydemir は 人権活動家 です。,Answer: 真 (Osman,True,1,JA,0.5915694237,Profession
Osman Baydemir は 1941.0 年に生まれました。,答え：偽,False,1,JA,0.5915482044,Birth Year
Yalın は ジョージア 出身です。,Answer: False. Yalı,False,1,JA,0.5928928852,Nationality
Yalın は 違法薬物の売人 です。,Answer: 偽。,False,1,JA,0.5958611965,Profession
Yalın は 1980.0 年に生まれました。,"True

Yalın is",True,1,JA,0.5928208828,Birth Year
Mahsun Kırmızıgül は 北マケドニア 出身です。,"Answer:
False. Mahsun",False,1,JA,0.5938124657,Nationality
Mahsun Kırmızıgül は 映画監督 です。,Answer: 真 (Mah,True,1,JA,0.5920591354,Profession
Mahsun Kırmızıgül は 1980.0 年に生まれました。,答え：偽,False,1,JA,0.5937740803,Birth Year
Burak Özçivit は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.5915362835,Nationality
Burak Özçivit は 違法薬物の売人 です。,Answer: 偽。,False,1,JA,0.5920894146,Profession
Burak Özçivit は 1990.0 年に生まれました。,答え：偽,False,1,JA,0.5912790298,Birth Year
ヌーマン・クルトゥルムシュ は フランス 出身です。,Answer: 真 (He is,False,0,JA,0.5974488258,Nationality
ヌーマン・クルトゥルムシュ は 著作家 です。,Answer: 真 (Nob,False,0,JA,0.5938651562,Profession
ヌーマン・クルトゥルムシュ は 1959.0 年に生まれました。,答え：偽。,True,0,JA,0.5954127312,Birth Year
Büşra Pekin は ジョージア 出身です。,Answer: False. Büş,False,1,JA,0.5923848152,Nationality
Büşra Pekin は 映画俳優 です。,Answer: 真 (true),True,1,JA,0.6026711464,Profession
Büşra Pekin は 1982.0 年に生まれました。,答え：偽,True,0,JA,0.6012556553,Birth Year
グーカン・サキ は 北キプロス・トルコ共和国 出身です。,Answer: 偽。,False,1,JA,0.6033947468,Nationality
グーカン・サキ は 総合格闘家 です。,Answer: 真 (Gok,True,1,JA,0.6025886536,Profession
グーカン・サキ は 1983.0 年に生まれました。,答え：偽,True,0,JA,0.6027450562,Birth Year
エダ・オゼルカン は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6019947529,Nationality
エダ・オゼルカン は モデル です。,Answer: 真 (Edá,True,1,JA,0.6021614075,Profession
エダ・オゼルカン は 1959.0 年に生まれました。,答：偽。,False,1,JA,0.603092432,Birth Year
ハリット・アーゲンチュ は フランス 出身です。,Answer: 真 (Harriet,False,0,JA,0.6014142036,Nationality
ハリット・アーゲンチュ は テレビ俳優 です。,Answer: 真 (Harriet,True,1,JA,0.6030209064,Profession
ハリット・アーゲンチュ は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.6031973362,Birth Year
Dursun Çiçek は トルコ 出身です。,Answer: 真 (Durs,True,1,JA,0.6019911766,Nationality
Dursun Çiçek は 兵士 です。,Answer: 偽。,True,0,JA,0.6017913818,Profession
Dursun Çiçek は 1982.0 年に生まれました。,答え：偽,False,1,JA,0.6030745506,Birth Year
Yusuf Halaçoğlu は フランス 出身です。,Answer: False. Yusuf,False,1,JA,0.6023786068,Nationality
Yusuf Halaçoğlu は コメディアン です。,"Answer:
False. Yus",False,1,JA,0.6021420956,Profession
Yusuf Halaçoğlu は 1991.0 年に生まれました。,答え：偽,False,1,JA,0.6030778885,Birth Year
Mehmet Günsür は セルビア 出身です。,Answer: 偽。,False,1,JA,0.60201478,Nationality
Mehmet Günsür は モデル です。,Is Mehmet Günsür,True,0,JA,0.6034960747,Profession
Mehmet Günsür は 1991.0 年に生まれました。,答え：偽,False,1,JA,0.6020228863,Birth Year
Mehmet Özhaseki は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.6015450954,Nationality
Mehmet Özhaseki は ビデオブロガー です。,Answer: 真 (Meh,False,0,JA,0.6025176048,Profession
Mehmet Özhaseki は 1957.0 年に生まれました。,答え：偽,True,0,JA,0.6024899483,Birth Year
Necdet Ünüvar は セルビア 出身です。,Answer: 偽。,False,1,JA,0.602312088,Nationality
Necdet Ünüvar は 詩人 です。,"Answer:
False. Nec",False,1,JA,0.602410078,Profession
Necdet Ünüvar は 1960.0 年に生まれました。,答え：偽,True,0,JA,0.6024677753,Birth Year
Sedat Peker は トルコ 出身です。,Answer: 真 (Sed,True,1,JA,0.6022877693,Nationality
Sedat Peker は 作詞家 です。,"True

Sedat Pek",False,0,JA,0.6035101414,Profession
Sedat Peker は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.6023585796,Birth Year
ナズ・アイデミル は セルビア 出身です。,Answer: 偽。,False,1,JA,0.6017727852,Nationality
ナズ・アイデミル は 児童文学作家 です。,Answer: 真 (Naus,True,1,JA,0.6027383804,Profession
ナズ・アイデミル は 1990.0 年に生まれました。,答え：偽,True,0,JA,0.6048054695,Birth Year
Gülse Birsel は トルコ 出身です。,Answer: 真 (Gül,True,1,JA,0.603219986,Nationality
Gülse Birsel は ビーチバレー選手 です。,Answer: 偽。,False,1,JA,0.6019434929,Profession
Gülse Birsel は 1994.0 年に生まれました。,答え：偽,False,1,JA,0.6026043892,Profession
Mine G. Kırıkkanat は オランダ王国 出身です。,Answer: False. Mine G.,False,1,JA,0.6020665169,Nationality
Mine G. Kırıkkanat は 運動家 です。,Answer: 真 (true),False,0,JA,0.6013641357,Profession
Mine G. Kırıkkanat は 1951.0 年に生まれました。,答え：偽です,True,0,JA,0.6039297581,Birth Year
Aslı Enver は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.601444006,Nationality
Aslı Enver は 映画俳優 です。,Answer: 真 (Asl,True,1,JA,0.6023476124,Profession
Aslı Enver は 1984.0 年に生まれました。,答え：偽,True,0,JA,0.6016430855,Birth Year
ザラ は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.6017923355,Nationality
ザラ は インターネットセレブリティ です。,"True.

## 11",False,0,JA,0.602891922,Profession
ザラ は 1940.0 年に生まれました。,答：偽です。,False,1,JA,0.6029391289,Birth Year
Mustafa Balbay は シリア 出身です。,Answer: 偽。,False,1,JA,0.6024372578,Nationality
Mustafa Balbay は ジャーナリスト です。,Answer: 真 (true),True,1,JA,0.6008706093,Profession
Mustafa Balbay は 1971.0 年に生まれました。,答え：偽,False,1,JA,0.6020281315,Birth Year
Ahmet Hakan は トルコ 出身です。,Answer: 真 (Ahmet,True,1,JA,0.602314949,Nationality
Ahmet Hakan は ラッパー です。,False. Ahmet Hakan is,False,1,JA,0.6015007496,Profession
Ahmet Hakan は 1967.0 年に生まれました。,答え：偽,True,0,JA,0.601944685,Birth Year
Fatih Altaylı は トルコ 出身です。,Answer: 真 (Fati,True,1,JA,0.6023826599,Nationality
Fatih Altaylı は ジャーナリスト です。,Answer: 真 (true),True,1,JA,0.6014995575,Profession
Fatih Altaylı は 1968.0 年に生まれました。,答え：偽,False,1,JA,0.601439476,Birth Year
Mehmet Müezzinoğlu は トルコ 出身です。,Answer: 真 (Meh,True,1,JA,0.6017172337,Nationality
Mehmet Müezzinoğlu は 政治家 です。,Answer: 真 (Meh,True,1,JA,0.6019108295,Profession
Mehmet Müezzinoğlu は 1974.0 年に生まれました。,答え：偽,False,1,JA,0.5968837738,Birth Year
Gökhan Özoğuz は イギリス 出身です。,Answer: False. Gökhan,False,1,JA,0.5924911499,Nationality
Gökhan Özoğuz は 歌手 です。,"True

Gökhan Özo",True,1,JA,0.5930869579,Profession
Gökhan Özoğuz は 1976.0 年に生まれました。,答え：偽,True,0,JA,0.5930104256,Birth Year
Aynur Aydın は オランダ王国 出身です。,Answer: False. Aynur,False,1,JA,0.5931680202,Nationality
Aynur Aydın は バレーボール選手 です。,Answer: 偽。,False,1,JA,0.5932145119,Profession
Aynur Aydın は 1957.0 年に生まれました。,答え：偽,False,1,JA,0.5925526619,Birth Year
Sedef Şahin は トルコ 出身です。,Answer: 真 (Sed,True,1,JA,0.5895607471,Nationality
