Question,Options,Model_Answer,Correct_Letter,Compared_Answer,Time_Taken,Language,question_type
Oğuzhan Koç mesleği nedir?,"{'A': 'Nörolog', 'B': 'aktivist', 'C': 'şarkıcı', 'D': 'gitarist'}","Answer: A. Oğuzhan Koç is a neuroscientist.

Question 2",C,0,1.3772311211,TR,Profession
Birce Akalay mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'lokantacı', 'C': 'cerrah', 'D': 'siyasi aktivist'}","Answer: A. Dizi oyuncusu (TV actor)

Birce Akal",A,1,1.3812277317,TR,Profession
Ece Temelkuran mesleği nedir?,"{'A': 'televizyon yönetmeni', 'B': 'aranjör', 'C': 'DJ', 'D': 'hukukçu şair'}","Answer: A: televizyon yönetmeni

Explanation: Ece Tem",D,0,1.3774082661,TR,Profession
Ardan Zentürk mesleği nedir?,"{'A': 'akademisyen', 'B': 'gazeteci', 'C': 'polis memuru', 'D': 'inşaat mühendisi'}","Answer: A: akademisyen

---

Bir kişi, şu",B,0,1.3777592182,TR,Profession
Ahmet Kural mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'stand-up komedyeni', 'C': 'müzikolog', 'D': 'televizyon yönetmeni'}","Answer: C: müzikolog

Explanation: Ahmet Kural is a Turkish",A,0,1.381444931,TR,Profession
Cengiz Bozkurt mesleği nedir?,"{'A': 'oyuncu', 'B': 'şarkı yazarı', 'C': 'filozof', 'D': 'müzikolog'}","Answer: C: filozof

Explanation: Cengiz Bozkurt is a Turkish",A,0,1.3799917698,TR,Profession
Ozan Doğulu mesleği nedir?,"{'A': 'futbolcu', 'B': 'komedyen', 'C': 'spor spikeri', 'D': 'şarkıcı'}","Answer: C: spor spikeri (Sports commentator)

---

Bir",D,0,1.378828764,TR,Profession
Toygar Işıklı mesleği nedir?,"{'A': 'karma dövüş sanatçısı', 'B': 'Laborant', 'C': 'söz yazarı', 'D': 'Youtube fenomeni'}","Answer: C: laborant

Explanation: Toygar Işıklı is a Turkish",C,1,1.3986420631,TR,Profession
Taha Akyol mesleği nedir?,"{'A': 'gazeteci', 'B': 'basketbolcu', 'C': 'belgesel yapımcısı', 'D': 'komedyen'}",Answer: C: belgesel yapımcısı (documentary filmmaker),A,0,1.3781678677,TR,Profession
Seda Bakan mesleği nedir?,"{'A': 'siyasi aktivist', 'B': 'oyuncu', 'C': 'opera sanatçısı', 'D': 'rapçi'}","Answer: C: opera singer.

Seda Bakan is a Turkish opera singer.

Question",B,0,1.3768918514,TR,Profession
Oktay Vural mesleği nedir?,"{'A': 'Nörolog', 'B': 'siyasetçi', 'C': 'sinema oyuncusu', 'D': 'DJ'}","Answer: A: Nörolog

---

Bir kişi, şu and",B,0,1.3776180744,TR,Profession
Mehmet Baransu mesleği nedir?,"{'A': 'siyasi aktivist', 'B': 'gazeteci', 'C': 'çocuk romanı yazarı', 'D': 'şarkı yazarı'}","Answer: B: gazeteci

Explanation: Mehmet Baransu is a",B,1,1.3795545101,TR,Profession
Cahit Berkay mesleği nedir?,"{'A': 'film müziği bestecisi', 'B': 'enstrümantalist', 'C': 'akademisyen', 'D': 'basketbolcu'}","Answer: C: akademisyen

Explanation: Cahit Berkay is a",B,0,1.3851878643,TR,Profession
Mustafa Akyol mesleği nedir?,"{'A': 'gazeteci', 'B': 'şair', 'C': 'İnternet ünlüsü', 'D': 'uyuşturucu kaçakçısı'}","Answer: A: gazeteci

---

Bir şeylerin bir",A,1,1.3996212482,TR,Profession
Mustafa Akaydın mesleği nedir?,"{'A': 'hemşire', 'B': 'inşaat mühendisi', 'C': 'cerrah', 'D': 'aranjör'}","Answer: A: hemşire

---

Bir kişi, şu and",C,0,1.3773219585,TR,Profession
Oktay Ekşi mesleği nedir?,"{'A': 'gazeteci', 'B': 'opera sanatçısı', 'C': 'plaj voleybolu oyuncusu', 'D': 'sanatçı'}","Answer: A: gazeteci (journalist)

---

Bir şeh",A,1,1.3788743019,TR,Profession
Pelin Batu mesleği nedir?,"{'A': 'veteriner hekim', 'B': 'albüm yapımcısı', 'C': 'oyuncu', 'D': 'editör'}","Answer: A: veteriner hekim

Explanation: Pelin Batu is a veterin",C,0,1.3782274723,TR,Profession
Shane Larkin mesleği nedir?,"{'A': 'sendikalist', 'B': 'karma dövüş sanatçısı', 'C': 'basketbolcu', 'D': 'memur'}","Answer: C: basketbolcu

---

Bir şeyin ağırl",C,1,1.3784992695,TR,Profession
Yılmaz Büyükerşen mesleği nedir?,"{'A': 'heykeltıraş', 'B': 'opera sanatçısı', 'C': 'iş insanı', 'D': 'Video klip yönetmeni'}","Answer: B: opera singer

---

Bir şarkının sö",A,0,1.3971421719,TR,Profession
Mustafa Kamalak mesleği nedir?,"{'A': 'avukat', 'B': 'askerî personel', 'C': 'bilgisayar bilimci', 'D': 'Kardiyolog'}","Answer: C: bilgisayar bilimci

Explanation: Mustafa Kam",A,0,1.3769528866,TR,Profession
Ahmet Arslan mesleği nedir?,"{'A': 'genel başkan', 'B': 'siyasetçi', 'C': 'spor spikeri', 'D': 'oyuncu'}","Answer: C: spor spikeri

---

Bir şeyin adı",B,0,1.3765723705,TR,Profession
Ayşe Hatun Önal mesleği nedir?,"{'A': 'Video klip yönetmeni', 'B': 'stüdyo sanatçısı', 'C': 'Twitch yayıncısı', 'D': 'aranjör'}",Answer: C: Twitch broadcaster. Ayşe Hatun Önal is a Turkish Twitch,B,0,1.397534132,TR,Profession
Burhan Kuzu mesleği nedir?,"{'A': 'stüdyo sanatçısı', 'B': 'Twitch yayıncısı', 'C': 'cerrah', 'D': 'akademisyen'}","Answer: C: Twitch streamer.

Burhan Kuzu is a popular Turkish Tw",D,0,1.3782520294,TR,Profession
Bülent Tezcan mesleği nedir?,"{'A': 'avukat', 'B': 'şarkıcı', 'C': 'polis memuru', 'D': 'gitarist'}","Answer: C: policeman

Explanation: Bülent Tezcan is a Turkish actor",A,0,1.3769235611,TR,Profession
Erdoğan Aktaş mesleği nedir?,"{'A': 'Kanaat önderi', 'B': 'gazeteci', 'C': 'Laborant', 'D': 'haber spikeri'}","Answer: C: Laborant

Explanation: Erdoğan Aktaş is a Turkish",B,0,1.3789558411,TR,Profession
Memet Ali Alabora mesleği nedir?,"{'A': 'belgesel yapımcısı', 'B': 'dizi oyuncusu', 'C': 'şarkıcı', 'D': 'stüdyo sanatçısı'}","Answer: B: dizi oyuncusu (TV actor)

---

Bir",B,1,1.3987541199,TR,Profession
Sezgin Tanrıkulu mesleği nedir?,"{'A': 'insan hakları savunucusu', 'B': 'hemşire', 'C': 'aktivist', 'D': 'film müziği bestecisi'}","Answer: A. insan hakları savunucusu.

Sezgin Tan",A,1,1.4017310143,TR,Profession
Şadi Yazıcı mesleği nedir?,"{'A': 'siyasetçi', 'B': 'opera sanatçısı', 'C': 'veri uzmanı', 'D': 'blogger'}","Answer: C: veri uzmanı

Explanation: Şadi Yazıc",A,0,1.3809261322,TR,Profession
Övgün Ahmet Ercan mesleği nedir?,"{'A': 'gazeteci', 'B': 'köşe yazarı', 'C': 'haber spikeri', 'D': 'ilahiyatçı'}","Answer: A: gazeteci

Explanation: Övgün Ahmet Erc",A,1,1.3806989193,TR,Profession
Sultan Tarlacı mesleği nedir?,"{'A': 'biyokimyacı', 'B': 'haber spikeri', 'C': 'Nörolog', 'D': 'şarkı yazarı'}","Answer: A: biyokimyacı

Explanation: Sultan Tarlac",C,0,1.3802611828,TR,Profession
Mahir Ünal mesleği nedir?,"{'A': 'veteriner hekim', 'B': 'blogger', 'C': 'televizyon yapımcısı', 'D': 'siyasetçi'}","Answer: C: televizyon yapımcısı

Mahir Ünal",D,0,1.3786091805,TR,Profession
Merve Özbey mesleği nedir?,"{'A': 'besteci', 'B': 'İnternet ünlüsü', 'C': 'icra kurulu başkanı', 'D': 'şarkıcı'}","Answer: B: İnternet ünlüsü

Merve Özbey is",D,0,1.3789129257,TR,Profession
Tolga Sarıtaş mesleği nedir?,"{'A': 'futbolcu', 'B': 'gazeteci', 'C': 'lokantacı', 'D': 'manken'}","Answer: A: futbolcu (football player)

Bir sonraki soruyu",D,0,1.3810050488,TR,Profession
Hatice mesleği nedir?,"{'A': 'Nörolog', 'B': 'şarkıcı', 'C': 'pedagog', 'D': 'bakan'}","Answer: Hatice is a teacher. So the correct answer is D: pedagog.

Note:",B,0,1.3773052692,TR,Profession
Salim Uslu mesleği nedir?,"{'A': 'siyaset bilimci', 'B': 'köşe yazarı', 'C': 'sendikalist', 'D': 'insan hakları savunucusu'}","Answer: B: columnist

I'm assuming the options are in English for this question. The",C,0,1.3810753822,TR,Profession
Çağan Atakan Arslan mesleği nedir?,"{'A': 'DJ', 'B': 'polis memuru', 'C': 'kickboksçu', 'D': 'Youtube fenomeni'}","Answer: C: kickboxer

---

Bir şeylerin bir ar",C,1,1.3794186115,TR,Profession
İlyas Yalçıntaş mesleği nedir?,"{'A': 'hayırsever', 'B': 'besteci', 'C': 'şarkıcı', 'D': 'devlet görevlisi'}","Answer: A. Hayırsever.

Ilyas Yalçıntaş",C,0,1.3797473907,TR,Profession
Dilek Öcalan mesleği nedir?,"{'A': 'bilgisayar bilimci', 'B': 'siyasetçi', 'C': 'belgesel yapımcısı', 'D': 'Terzi'}","Answer: C: siyasetçi

---

Bir şeyin bir",B,0,1.379450798,TR,Profession
Emin Çapa mesleği nedir?,"{'A': 'Kardiyolog', 'B': 'sendikalist', 'C': 'gazeteci', 'D': 'radyo sunucusu'}","Answer: A: Kardiyolog.

Question 2: Bir kişi, ""B",C,0,1.3799762726,TR,Profession
Eren Erdem mesleği nedir?,"{'A': 'kickboksçu', 'B': 'şarkıcı-şarkı yazarı', 'C': 'İnternet ünlüsü', 'D': 'gazeteci'}","Answer: C: İnternet ünlüsü

Explanation: Eren",D,0,1.4022359848,TR,Profession
Pelin Öztekin mesleği nedir?,"{'A': 'manken', 'B': 'oyuncu', 'C': 'polis memuru', 'D': 'inşaat mühendisi'}","Answer: A. Maken (actor)

---

Bir şehirdeki",B,0,1.3787033558,TR,Profession
Abdurrahim Boynukalın mesleği nedir?,"{'A': 'siyasetçi', 'B': 'tiyatro oyuncusu', 'C': 'basketbolcu', 'D': 'haber spikeri'}","Answer: B: tiyatro oyuncusu

Explanation: Abdurrahim",A,0,1.3804302216,TR,Profession
Mevlüt Karakaya mesleği nedir?,"{'A': 'siyasetçi', 'B': 'cerrah', 'C': 'hayırsever', 'D': 'köşe yazarı'}","Answer: C: engineer

Explanation: Mevlüt Karakaya is a Turkish engineer",A,0,1.3793067932,TR,Profession
Aytaç Doğan mesleği nedir?,"{'A': 'siyasetçi', 'B': 'müzisyen', 'C': 'şarkı yazarı', 'D': 'genel başkan'}","Answer: C: müzisyen

---

Bir şarkı yaz",B,0,1.3794662952,TR,Profession
Barış Arduç mesleği nedir?,"{'A': 'siyasi aktivist', 'B': 'rapçi', 'C': 'polis memuru', 'D': 'dizi oyuncusu'}",Answer: A. Siyasi aktivist. Barış Arduç is a Turkish political activ,D,0,1.3808567524,TR,Profession
Hakan Çavuşoğlu mesleği nedir?,"{'A': 'köşe yazarı', 'B': 'siyasi aktivist', 'C': 'siyasetçi', 'D': 'politika yazarı'}","Answer: C: politician

I hope this helps clarify the correct answer for you. Let me know",C,1,1.3777840137,TR,Profession
Kaan Yıldırım mesleği nedir?,"{'A': 'sendikalist', 'B': 'vali', 'C': 'oyuncu', 'D': 'polis memuru'}",Answer: A. Sendikalist means unionist.,C,0,0.9245803356,TR,Profession
Yalçın Çetin mesleği nedir?,"{'A': 'Twitch yayıncısı', 'B': 'komedyen', 'C': 'spor spikeri', 'D': 'televizyon sunucusu'}","Answer: A: Twitch broadcaster.

I hope this helps clarify any confusion regarding the",C,0,1.4009275436,TR,Profession
Bülent Tüfenkçi mesleği nedir?,"{'A': 'komedyen', 'B': 'devlet görevlisi', 'C': 'avukat', 'D': 'opera sanatçısı'}","Answer: A: komedyen

---

Bir kişi, şu and",C,0,1.3778681755,TR,Profession
Ali Haydar Hakverdi mesleği nedir?,"{'A': 'siyasetçi', 'B': 'bürokrat', 'C': 'dizi oyuncusu', 'D': 'memur'}","Answer: C: dizi oyuncusu (Actor in a TV series)

Ali Hay",A,0,1.3795843124,TR,Profession
Erkan Tan mesleği nedir?,"{'A': 'editör', 'B': 'gazeteci', 'C': 'tiyatro oyuncusu', 'D': 'devlet görevlisi'}","Answer: A: editor

---

Bir şehirdeki bir ş",B,0,1.3781423569,TR,Profession
Uğur Aydemir mesleği nedir?,"{'A': 'film yönetmeni', 'B': 'siyasetçi', 'C': 'gitarist', 'D': 'lider'}","Answer: A. Uğur Aydemir is a film director.

Question 2:",B,0,1.3779580593,TR,Profession
Mustafa Ataş mesleği nedir?,"{'A': 'çocuk romanı yazarı', 'B': 'siyasetçi', 'C': 'Başmüftü', 'D': 'müzikolog'}",Answer: A. Mustafa Ataş is a children's book author.,B,0,1.2259852886,TR,Profession
Muharrem Erkek mesleği nedir?,"{'A': 'sinema oyuncusu', 'B': 'avukat', 'C': 'sanatçı', 'D': 'sunucu'}","Answer: C: avukat

Explanation: Muharrem Erkek is a",B,0,1.3809883595,TR,Profession
Eypio mesleği nedir?,"{'A': 'komedyen', 'B': 'müzisyen', 'C': 'film yönetmeni', 'D': 'karikatürist'}","Answer: C: film yönetmeni

Eypio is a film director.",B,0,1.3786518574,TR,Profession
Koray Avcı mesleği nedir?,"{'A': 'güzellik yarışması yarışmacısı', 'B': 'siyaset bilimci', 'C': 'müzisyen', 'D': 'veteriner hekim'}","Answer: C: müzisyen

---

Bir şirketin i",C,1,1.3997414112,TR,Profession
Abdulkadir Selvi mesleği nedir?,"{'A': 'köşe yazarı', 'B': 'güzellik yarışması yarışmacısı', 'C': 'ilahiyatçı', 'D': 'sanatçı'}","Answer: A: Abdulkadir Selvi is a columnist.

Question 2:",A,1,1.4000945091,TR,Profession
Mete Yarar mesleği nedir?,"{'A': 'sinema sanatçısı', 'B': 'Youtube fenomeni', 'C': 'asker', 'D': 'bürokrat'}","Answer: A. Mete Yarar is a film actor.

Question: Bir kişi",C,0,1.3773281574,TR,Profession
Utku Çakırözer mesleği nedir?,"{'A': 'İnternet ünlüsü', 'B': 'roman yazarı', 'C': 'gazeteci', 'D': 'tiyatro oyuncusu'}","Answer: D: tiyatro oyuncusu.

I hope this helps clarify the",C,0,1.399106741,TR,Profession
Nilay Deniz mesleği nedir?,"{'A': 'oyuncu', 'B': 'veri uzmanı', 'C': 'Terzi', 'D': 'albüm yapımcısı'}","Answer: B: veri uzmanı

Nilay Deniz is a data analyst.",A,0,1.3777227402,TR,Profession
Şirin Payzın mesleği nedir?,"{'A': 'gazeteci', 'B': 'televizyon yapımcısı', 'C': 'sendikalist', 'D': 'insan hakları savunucusu'}","Answer: B: televizyon yapımcısı

Explanation:",A,0,1.3969247341,TR,Profession
Fatih Dönmez mesleği nedir?,"{'A': 'hemşire', 'B': 'siyasetçi', 'C': 'hukukçu şair', 'D': 'polis memuru'}","Answer: A. Hemşire (nurse)

---

Bir kişi",B,0,1.3787105083,TR,Profession
Murat Kurum mesleği nedir?,"{'A': 'komedyen', 'B': 'karma dövüş sanatçısı', 'C': 'Video klip yönetmeni', 'D': 'siyasetçi'}","Answer: A: comedian

Murat Kurum is a Turkish comedian.

Question",D,0,1.3777611256,TR,Profession
Eylül Öztürk mesleği nedir?,"{'A': 'karikatürist', 'B': 'söz yazarı', 'C': 'sanatçı', 'D': 'pedagog'}","Answer: C: sanatçı

Eylül Öztürk is a Turkish painter.",C,1,1.3797307014,TR,Profession
Rümeysa Kadak mesleği nedir?,"{'A': 'stand-up komedyeni', 'B': 'DJ', 'C': 'futbolcu', 'D': 'siyasetçi'}","Answer: A: stand-up komediyanı.

Rümeysa Kadak",D,0,1.3825440407,TR,Profession
Lütfü Türkkan mesleği nedir?,"{'A': 'siyasetçi', 'B': 'araştırmacı', 'C': 'devlet görevlisi', 'D': 'ekonomist'}",Answer: C: devlet görevlisi (Lütfü Türkkan is a,A,0,1.3783013821,TR,Profession
Gülizar Biçer Karaca mesleği nedir?,"{'A': 'dansçı', 'B': 'siyasetçi', 'C': 'şarkıcı', 'D': 'köşe yazarı'}","Answer: C: şarkıcı

Explanation: Gülizar Biçer",B,0,1.3774132729,TR,Profession
Oğuz Kaan Salıcı mesleği nedir?,"{'A': 'siyasetçi', 'B': 'gazeteci', 'C': 'asker', 'D': 'klasik piyanist'}","Answer: C: asker

Explanation: Oğuz Kaan Salıcı is",A,0,1.3782303333,TR,Profession
Müsavat Dervişoğlu mesleği nedir?,"{'A': 'siyasetçi', 'B': 'müzisyen', 'C': 'hukukçu şair', 'D': 'stüdyo sanatçısı'}","Answer: C: hukukçu (lawyer)

Explanation: Müs",A,0,1.4013164043,TR,Profession
Ali Öztunç mesleği nedir?,"{'A': 'gazeteci', 'B': 'bürokrat', 'C': 'komedyen', 'D': 'caz müzisyeni'}","Answer: C: komedyen

---

Bir şehirdeki bir",A,0,1.3805067539,TR,Profession
Barış Özcan mesleği nedir?,"{'A': 'Youtube fenomeni', 'B': 'pedagog', 'C': 'akademisyen', 'D': 'sunucu'}","Answer: C: akademic

Barış Özcan is a professor.

Question",A,0,1.379683733,TR,Profession
Burhanettin Bulut mesleği nedir?,"{'A': 'siyasetçi', 'B': 'hukukçu şair', 'C': 'kickboksçu', 'D': 'şair'}","Answer: C: Yazıcı (Writer)

Explanation: Burhanettin",A,0,1.3782432079,TR,Profession
Deniz Yavuzyılmaz mesleği nedir?,"{'A': 'stüdyo sanatçısı', 'B': 'siyasetçi', 'C': 'İnternet ünlüsü', 'D': 'müzikolog'}","Answer: A. The correct answer is ""A: studio artist"". The question asks for the profession of Den",B,0,1.3978042603,TR,Profession
Selçuk Tepeli mesleği nedir?,"{'A': 'pedagog', 'B': 'rapçi', 'C': 'stand-up komedyeni', 'D': 'gazeteci'}","Answer: A. Pedagog is a teacher. So the correct answer is A.

Question 2",D,0,1.3779358864,TR,Profession
Kemal Bülbül mesleği nedir?,"{'A': 'Nörolog', 'B': 'şarkıcı', 'C': 'inşaat mühendisi', 'D': 'siyasetçi'}",Answer: A: Nörolog. Kemal Bülbül is a neurosurgeon.,D,0,1.3788597584,TR,Profession
Meryem Uzerli hangi yıl doğdu?,"{'A': 1983.0, 'B': 1940.0, 'C': 1993.0, 'D': 2009.0}","Answer: A: 1983.0

---

Q: Bir kişi",A,1,1.4008152485,TR,Birth Year
Atiye hangi yıl doğdu?,"{'A': 1968.0, 'B': 1945.0, 'C': 1992.0, 'D': 1988.0}","Answer: A: 1968.0

---

Q: Bir kişi",D,0,1.3766758442,TR,Birth Year
Reyhan Karaca hangi yıl doğdu?,"{'A': 1976.0, 'B': 1970.0, 'C': 2000.0, 'D': 1956.0}","Answer: A: 1976.0

---

Q: Bir kişi",B,0,1.4023954868,TR,Birth Year
Petek Dinçöz hangi yıl doğdu?,"{'A': 1953.0, 'B': 1901.0, 'C': 1980.0, 'D': 1944.0}","Answer: A: 1953.0

---

Q: Bir kişi",C,0,1.3999638557,TR,Birth Year
Uğur Dündar hangi yıl doğdu?,"{'A': 1985.0, 'B': 1943.0, 'C': 1953.0, 'D': 1968.0}","Answer: A: 1985.0

---

Q: Bir kişi",B,0,1.3983402252,TR,Birth Year
Namık Tan hangi yıl doğdu?,"{'A': 1987.0, 'B': 1970.0, 'C': 1977.0, 'D': 1956.0}",Answer: D. Namık Kemal Tan is born in 1956.,D,1,1.3791775703,TR,Birth Year
Nurgül Yeşilçay hangi yıl doğdu?,"{'A': 1967.0, 'B': 1950.0, 'C': 1976.0, 'D': 1971.0}",Answer: B. Nurgül Yeşilçay was born in 1950.,C,0,1.3990385532,TR,Birth Year
Elif Şafak hangi yıl doğdu?,"{'A': 1971.0, 'B': 2005.0, 'C': 1952.0, 'D': 1991.0}","Answer: A: 1971.0

---

Q: Bir kişi",A,1,1.4004275799,TR,Birth Year
Çağatay Ulusoy hangi yıl doğdu?,"{'A': 1995.0, 'B': 2000.0, 'C': 1990.0, 'D': 1942.0}","Answer: A: 1995.0

---

Q: Bir kişi",C,0,1.3995559216,TR,Birth Year
Ceza hangi yıl doğdu?,"{'A': 1987.0, 'B': 1976.0, 'C': 1974.0, 'D': 1982.0}","Answer: B: 1976.0

---

Q: Bir kişi",B,1,1.3797924519,TR,Birth Year
Acun Ilıcalı hangi yıl doğdu?,"{'A': 1943.0, 'B': 1982.0, 'C': 1974.0, 'D': 1969.0}",Answer: C. Acun Ilıcalı was born in 1974.,D,0,1.2979938984,TR,Birth Year
İbrahim Erkal hangi yıl doğdu?,"{'A': 1947.0, 'B': 1967.0, 'C': 1966.0, 'D': 1983.0}","Answer: A: 1947.0

---

Q: Bir kişi",C,0,1.3964867592,TR,Birth Year
İbrahim Tatlıses hangi yıl doğdu?,"{'A': 1973.0, 'B': 1979.0, 'C': 1986.0, 'D': 1952.0}","Answer: D: 1952.0

---

Q: Bir kişi",D,1,1.3979537487,TR,Birth Year
Betül Demir hangi yıl doğdu?,"{'A': 1962.0, 'B': 1937.0, 'C': 1983.0, 'D': 1976.0}","Answer: C. Betül Demir was born in 1983.

Question 2",C,1,1.3800768852,TR,Birth Year
Ufuk Ceylan hangi yıl doğdu?,"{'A': 1942.0, 'B': 1986.0, 'C': 1946.0, 'D': 2000.0}","Answer: A: 1942.0

---

Q: Bir kişi",B,0,1.3978052139,TR,Birth Year
Ahmet Mahmut Ünlü hangi yıl doğdu?,"{'A': 1960.0, 'B': 2000.0, 'C': 1952.0, 'D': 1965.0}","Answer: C: 1952.0

---

Q: Bir kişi",D,0,1.3978869915,TR,Birth Year
Deniz Yücel hangi yıl doğdu?,"{'A': 1972.0, 'B': 1973.0, 'C': 2001.0, 'D': 1999.0}","Answer: A: 1972.0

---

Q: Bir kişi",B,0,1.40157938,TR,Birth Year
Saffet Sancaklı hangi yıl doğdu?,"{'A': 1979.0, 'B': 1982.0, 'C': 1948.0, 'D': 1966.0}",Answer: B. Saffet Sancaklı was born in 1982.,D,0,1.400906086,TR,Birth Year
Menderes Türel hangi yıl doğdu?,"{'A': 1960.0, 'B': 1957.0, 'C': 1952.0, 'D': 1964.0}","Answer: C. Menderes Türel is born in 1952.

Question",D,0,1.3984091282,TR,Birth Year
Yekta Kurtuluş hangi yıl doğdu?,"{'A': 1985.0, 'B': 1995.0, 'C': 1977.0, 'D': 1953.0}","Answer: C: 1977.0

---

## 11. Bir",A,0,1.3975288868,TR,Birth Year
Tuncay Özkan hangi yıl doğdu?,"{'A': 1976.0, 'B': 1951.0, 'C': 1966.0, 'D': 1960.0}",Answer: C. Tuncay Özkan was born in 1966.,C,1,1.2985432148,TR,Birth Year
Zeynep Sever hangi yıl doğdu?,"{'A': 1999.0, 'B': 1989.0, 'C': 2000.0, 'D': 1949.0}","Answer: C: 2000.0

---

Q: Bir kişi",B,0,1.4012684822,TR,Birth Year
Mehmet Öz hangi yıl doğdu?,"{'A': 1981.0, 'B': 1978.0, 'C': 1971.0, 'D': 1960.0}","Answer: A: 1981.0

---

Q: Bir kişi",D,0,1.4028770924,TR,Birth Year
Anjelika Akbar hangi yıl doğdu?,"{'A': 1983.0, 'B': 1972.0, 'C': 1969.0, 'D': 1954.0}",Answer: B. Anjelika Akbar was born in 1972.,C,0,1.2480587959,TR,Birth Year
Fırat Çelik hangi yıl doğdu?,"{'A': 1937.0, 'B': 1955.0, 'C': 1981.0, 'D': 1989.0}",Answer: A. Fırat Çelik was born in 1937.,C,0,1.3537967205,TR,Birth Year
Miray Daner hangi yıl doğdu?,"{'A': 2005.0, 'B': 1968.0, 'C': 1962.0, 'D': 1999.0}",Answer: B. Miray Daner was born in 1968.,D,0,1.1799097061,TR,Birth Year
Şevket Çoruh hangi yıl doğdu?,"{'A': 1970.0, 'B': 1973.0, 'C': 1997.0, 'D': 1951.0}","Answer: D. 1951.0

---

Q: Bir kişi",B,0,1.3987567425,TR,Birth Year
Sinan Oğan hangi yıl doğdu?,"{'A': 1960.0, 'B': 1999.0, 'C': 1955.0, 'D': 1969.0}","Answer: A: 1960.0

---

Q: Bir kişi",D,0,1.401242733,TR,Birth Year
Sinan Akçıl hangi yıl doğdu?,"{'A': 1984.0, 'B': 1960.0, 'C': 1995.0, 'D': 1982.0}","Answer: A: 1984.0

---

Q: Bir kişi",D,0,1.403141737,TR,Birth Year
Gürsel Tekin hangi yıl doğdu?,"{'A': 1964.0, 'B': 1951.0, 'C': 1963.0, 'D': 1989.0}","Answer: C: 1963.0

---

Q: Bir kişi",A,0,1.4018750191,TR,Birth Year
Metin Üstündağ hangi yıl doğdu?,"{'A': 1965.0, 'B': 1960.0, 'C': 1996.0, 'D': 1955.0}","Answer: A: 1965.0

---

Q: Bir kişi",A,1,1.4016764164,TR,Birth Year
Fatih Şahin hangi yıl doğdu?,"{'A': 1943.0, 'B': 1960.0, 'C': 1965.0, 'D': 1979.0}",Answer: C. Fatih Şahin was born in 1965.,D,0,1.3506703377,TR,Birth Year
Münir Karaloğlu hangi yıl doğdu?,"{'A': 1944.0, 'B': 1964.0, 'C': 1948.0, 'D': 1975.0}",Answer: A. Münir Karaloğlu was born in 1944.,B,0,1.2996582985,TR,Birth Year
