Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
フリードリヒ・ヴィルヘルム1世騎馬像 は 1884 年に完成しましたか？,答え：偽。,False,1,JA,0.6149690151,Year
Richard-Wagner-Denkmal は Emmet Sullivan によって作られましたか？,Answer: 偽。,False,1,JA,0.5842971802,Artist
Richard-Wagner-Denkmal は 1904 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5841183662,Year
Nikolai Vatutin monument は エヴゲニ・ヴチェティチ によって作られましたか？,True. Nikolai Vatut,True,1,JA,0.5873479843,Artist
Nikolai Vatutin monument は 1948 年に完成しましたか？,<s>true</s>,True,1,JA,0.5843744278,Year
Monument to the 1st Cavalry Army は Gustav Bläser によって作られましたか？,"True.

Monument to the",False,0,JA,0.5867474079,Artist
Monument to the 1st Cavalry Army は 1972 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5858933926,Year
monument to Alessandro Rossi は ジュリオ・モンテヴェルデ によって作られましたか？,True. The monument to Alessandro,True,1,JA,0.5874884129,Artist
monument to Alessandro Rossi は 1902 年に完成しましたか？,答え：偽。,True,0,JA,0.5844275951,Year
"Statue of Alexander von Humboldt, Berlin は ゴットフリート・シャードウ によって作られましたか？",True. The Statue of Alexander von,False,0,JA,0.6190941334,Artist
"Statue of Alexander von Humboldt, Berlin は 1883 年に完成しましたか？",Answer: 偽。,True,0,JA,0.5865395069,Year
equestrian statue of General Lasalle は シャルル・コルディエ によって作られましたか？,Answer: 真 (true),True,1,JA,0.5875058174,Artist
equestrian statue of General Lasalle は 2014 年に完成しましたか？,答え：偽。,False,1,JA,0.5846290588,Year
statue of Albrecht Thaer は クリスチャン・ダニエル・ラウホ によって作られましたか？,True. The statue of Albrecht,True,1,JA,0.6152348518,Artist
statue of Albrecht Thaer は 1964 年に完成しましたか？,Statue of Albrecht Tha,False,0,JA,0.5845789909,Year
ロシア・グルジア友好のモニュメント は ズラブ・ツェレテリ によって作られましたか？,Answer: 偽。,True,0,JA,0.6157193184,Artist
ロシア・グルジア友好のモニュメント は 1983 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5870947838,Year
Hölty memorial は ベルンハルト・ルジンブール によって作られましたか？,True. The Hölty Memorial was,False,0,JA,0.5873589516,Artist
Hölty memorial は 1890 年に完成しましたか？,答え：偽。,False,1,JA,0.5844991207,Year
Goethe-Denkmal Darmstadt は Ludwig Habich によって作られましたか？,"True

Goethe-Denkm",True,1,JA,0.5848619938,Artist
Goethe-Denkmal Darmstadt は 2014 年に完成しましたか？,<s>true</s>,False,0,JA,0.5856187344,Year
Barclay de Tolly & Mikhail Kutuzov monuments near Kazan Cathedral は ダニエル・チェスター・フレンチ によって作られましたか？,Answer: False. The Barcl,False,1,JA,0.6157989502,Artist
Barclay de Tolly & Mikhail Kutuzov monuments near Kazan Cathedral は 1984 年に完成しましたか？,答え：偽。,False,1,JA,0.6152610779,Year
Stepan Shahumyan Monument は Manuel Ardil Pagán によって作られましたか？,Answer: 偽。,False,1,JA,0.5868558884,Artist
Stepan Shahumyan Monument は 1996 年に完成しましたか？,答え：偽。,False,1,JA,0.584400177,Year
Timiryazev monument in Moscow は Roman Podrázský によって作られましたか？,True. The Timiryazev,False,0,JA,0.585742712,Artist
Timiryazev monument in Moscow は 1923 年に完成しましたか？,答え：偽。,True,0,JA,0.5843369961,Year
Anastas Mikoyan Monument in Yeghegnadzor は François Bazin によって作られましたか？,Answer: False. The Anast,False,1,JA,0.5863478184,Artist
Anastas Mikoyan Monument in Yeghegnadzor は 1993 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5860111713,Year
"Monument to Diego Lopez de Haro, Bilbao は Roman Vilhushynsky によって作られましたか？",Answer: False. The Monument,False,1,JA,0.5872857571,Artist
"Monument to Diego Lopez de Haro, Bilbao は 1890 年に完成しましたか？",Answer: 偽。,True,0,JA,0.5853369236,Year
Alexander Spendiaryan's monument は Ghukas Chubaryan によって作られましたか？,<s>true</s>,True,1,JA,0.5875425339,Artist
Alexander Spendiaryan's monument は 1953 年に完成しましたか？,<s>true</s>,True,1,JA,0.5849170685,Year
Monument to Mkhitar Gosh は Bernhard Heiliger によって作られましたか？,Answer: 偽。,False,1,JA,0.5859210491,Artist
Monument to Mkhitar Gosh は 1953 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5841293335,Year
Madeleine de Verchères Monument は Fernando Prats によって作られましたか？,Answer: False. The Madele,False,1,JA,0.584540844,Artist
Madeleine de Verchères Monument は 1913 年に完成しましたか？,答え：偽。 Made,True,0,JA,0.5852026939,Year
Monument to Aviator Joaquín Loriga は Vladimir Yegorov によって作られましたか？,Answer: False. Monument to,False,1,JA,0.587013483,Artist
Monument to Aviator Joaquín Loriga は 1933 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5854845047,Year
Monument to Giuseppe Garibaldi は Vladimir Yegorov によって作られましたか？,Answer: False. Monument to,False,1,JA,0.5862667561,Artist
Monument to Giuseppe Garibaldi は 1922 年に完成しましたか？,答え：偽。 Mon,False,1,JA,0.5847473145,Year
Yanka Kupala Monument は Lev Gumilevsky によって作られましたか？,Answer: 偽。,True,0,JA,0.5856747627,Artist
Yanka Kupala Monument は 2007 年に完成しましたか？,"<input type=""radio"" name=""",True,0,JA,0.5860819817,Year
Arch of Charents は Vasily Demut-Malinovsky によって作られましたか？,Answer: False. The Arch of,False,1,JA,0.5863668919,Artist
Arch of Charents は 1794 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5854172707,Year
"Armenian Genocide Memorial, Yerevan, Gajagortsneri St. は ラファエル・イスラエリヤン によって作られましたか？",Answer: False. The Armenian,True,0,JA,0.6158044338,Artist
"Armenian Genocide Memorial, Yerevan, Gajagortsneri St. は 1881 年に完成しましたか？",Answer: 偽。,False,1,JA,0.5877490044,Year
Lusaghbyur Monument は ラファエル・イスラエリヤン によって作られましたか？,True. Lusaghbyur Mon,True,1,JA,0.5877585411,Artist
Lusaghbyur Monument は 1975 年に完成しましたか？,答え：偽。 L,True,0,JA,0.5850863457,Year
Monument to Lenin in Zaporizhzhia は Walter Howard によって作られましたか？,Answer: False. The Monument,False,1,JA,0.58679986,Artist
Monument to Lenin in Zaporizhzhia は 1964 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5868110657,Year
Monument to Nikola Tesla (Baku) は Kazimierz Gustaw Zemła によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5864281654,Artist
Monument to Nikola Tesla (Baku) は 2013 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5857515335,Year
Statue of Božena Němcová at Slovanský ostrov は カレル・ポコルニー によって作られましたか？,True. The Statue of Bož,True,1,JA,0.6161370277,Artist
Statue of Božena Němcová at Slovanský ostrov は 1901 年に完成しましたか？,True. The Statue of Bož,True,1,JA,0.5867145061,Year
Stepan Shahumyan monument in Malatia-Sebastia は Frid Soghoyan によって作られましたか？,True. The Stepan Shahumyan,True,1,JA,0.5883176327,Artist
Stepan Shahumyan monument in Malatia-Sebastia は 1975 年に完成しましたか？,<aside>����,False,0,JA,0.5872700214,Year
"Earthquake memorial, Gyumri は Moritz Wilhelm Gottgetreu によって作られましたか？",Answer: False. The earthquake,False,1,JA,0.5863208771,Artist
"Earthquake memorial, Gyumri は 2008 年に完成しましたか？",Answer: 偽。,True,0,JA,0.5856161118,Year
Grigor Hasratyan's Monument は David Erevantzi によって作られましたか？,True. Grigor Hasratyan,True,1,JA,0.5863554478,Artist
Grigor Hasratyan's Monument は 2004 年に完成しましたか？,<s>true</s>,True,1,JA,0.5865058899,Year
Armenian Genocide Memorial in Issy-les-Moulineaux は フェルナン・レジェ によって作られましたか？,True. The Armenian Genocide,False,0,JA,0.6165165901,Artist
Armenian Genocide Memorial in Issy-les-Moulineaux は 1872 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5871908665,Year
Johan Pitka memorial は Paul Mersmann der Ältere によって作られましたか？,True. Johan Pitka memorial,False,0,JA,0.5861701965,Artist
Johan Pitka memorial は 2002 年に完成しましたか？,答え：偽。 Joh,True,0,JA,0.5853350163,Year
Monument to Francysk Skaryna in Polack は Andrey Zaspitski によって作られましたか？,Answer: False. The Monument,True,0,JA,0.5867421627,Artist
Monument to Francysk Skaryna in Polack は 1974 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5863552094,Year
Monument to the Defenders of Katowice は ドナース・ギュラ によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5864584446,Artist
Monument to the Defenders of Katowice は 1978 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5847332478,Year
開かれた手 は ル・コルビュジエ によって作られましたか？,True. The hand was created by Leon,True,1,JA,0.5853686333,Artist
開かれた手 は 1839 年に完成しましたか？,答：偽。 開,False,1,JA,0.5845823288,Year
Monument to Mikhail Lermontov は Aldo Gamba によって作られましたか？,Answer: 偽。,False,1,JA,0.5850410461,Artist
Monument to Mikhail Lermontov は 1712 年に完成しましたか？,答え：偽,False,1,JA,0.5856163502,Year
Maria Theresa Monument は カール・フォン・ハゼナウアー によって作られましたか？,True. The Maria Theresa Monument,True,1,JA,0.5876698494,Artist
Maria Theresa Monument は 1874 年に完成しましたか？,答え：偽。 Maria,True,0,JA,0.5848677158,Year
ジョン・バニヤン像 は Émile Brunet によって作られましたか？,Answer: False. The John Bun,False,1,JA,0.5864298344,Artist
ジョン・バニヤン像 は 1874 年に完成しましたか？,答え：偽。ジ,True,0,JA,0.5858092308,Year
Trains to Life – Trains to Death は Valentin Grigorevitsj Sjtolko によって作られましたか？,Answer: False. Trains to,False,1,JA,0.587747097,Artist
Trains to Life – Trains to Death は 1828 年に完成しましたか？,答え：偽,False,1,JA,0.5846784115,Year
Mahnmal für die Deutsche Einheit は Hans Aeschbacher によって作られましたか？,Answer: False. The Mahn,True,0,JA,0.58583951,Artist
Mahnmal für die Deutsche Einheit は 0122 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5852921009,Year
Steynbank は Ferdinand Schlöth によって作られましたか？,答：偽。 Steyn,False,1,JA,0.585054636,Artist
Steynbank は 1943 年に完成しましたか？,答え：偽。 Ste,False,1,JA,0.5850126743,Year
Life Electric は ヘルマン・ヴィルヘルム・ビッセン によって作られましたか？,True. Life Electric was indeed created by,False,0,JA,0.5876746178,Artist
Life Electric は 1745 年に完成しましたか？,答え：偽。,False,1,JA,0.5846748352,Year
Monument Homenatge a Picasso は アントニ・タピエス によって作られましたか？,True. Monument Homage a Pic,True,1,JA,0.5867154598,Artist
Monument Homenatge a Picasso は 1983 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5859074593,Year
Monument au fantôme は ジャン・デュビュッフェ によって作られましたか？,Answer: False. Monument au,True,0,JA,0.5870015621,Artist
Monument au fantôme は 1983 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5859458447,Year
Monument to Charles Garnier は ジャン＝バティスト・カルポー によって作られましたか？,True. Monument to Charles Garn,True,1,JA,0.6154601574,Artist
Monument to Charles Garnier は 1902 年に完成しましたか？,答え：偽,True,0,JA,0.5848083496,Year
Monument to Roman Gladiator は Ambrose Macdonald Poynter によって作られましたか？,答え：偽。 Mon,False,1,JA,0.5876529217,Artist
Monument to Roman Gladiator は 1985 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5851128101,Year
Konrad Adenauer statue は Hans Wimmer によって作られましたか？,"True.

Konrad A",True,1,JA,0.5846476555,Artist
Konrad Adenauer statue は 2021 年に完成しましたか？,"<input type=""radio"" name=""",False,0,JA,0.5854635239,Year
Monument al Doctor Robert は アルベルト・ジャコメッティ によって作られましたか？,Answer: False. Monument al,False,1,JA,0.5866615772,Artist
Monument al Doctor Robert は 1910 年に完成しましたか？,答え：偽。Mon,True,0,JA,0.5846550465,Year
