Question,Model_Answer,Correct_Answer,Compared_Answer,Language,Time_Taken,question_type
Quelle est la profession de Eren Erdem?,"](/questions/5)

---

#### 5. What is the profession of Eren Erdem?

Answer: Journalist",journaliste,0,FR,1.4409549236,Profession
En quelle année Eren Erdem est-il né?,"**

A) 1985
B) 1990
C) 1995
D) 2000",1986.0,0,FR,1.4385349751,Birth Year
Was ist die Nationalität von Eren Erdem?,"}

Answer: Türkische.",Türkei,0,DE,0.4395356178,Nationality
Was ist der Beruf von Eren Erdem?,(What is Eren Erdem's job?),Journalist,0,DE,0.6616978645,Profession
In welchem Jahr wurde Eren Erdem geboren?,""")

    # Get the user's response
    user_response = input(""Please respond with the year: "")

    # Check",1986.0,0,DE,1.4380559921,Birth Year
Eren Erdem hangi ülkenin vatandaşıdır?,"Cevap: Eren Erdem, Türkiye Cumhuriyeti vatandaşıdır. 

(Next question in Turkish, please",Türkiye,1,TR,1.4411406517,Nationality
Eren Erdem mesleği nedir?,"Eren Erdem, Türkiye'de tanınmış bir gazeteci ve yazar. Mesleği gazetecilik, yazarlık",gazeteci,1,TR,1.4390530586,Profession
Eren Erdem hangi yıl doğmuştur?,"Eren Erdem, 1985 yılında doğmuştur. 
Cevabını açıklamaya çalış",1986.0,0,TR,1.4390597343,Birth Year
Eren Erdemの国籍は何ですか？,"→  Eren Erdemはトルコ人です。 
* 以下の質問には、多くの選択",トルコ,1,JA,1.4403855801,Nationality
Eren Erdemの職業は何ですか？,| What is Eren Erdem's profession? | Eren Erdemは、弁護士です。 |,ジャーナリスト,0,JA,1.4390194416,Profession
Eren Erdemは何年に生まれましたか？,"|
|  | Eren Erdem | 1991 |

## 外部リンク

* Eren Erdem - Twitter",1986.0,0,JA,1.4684326649,Birth Year
What is the nationality of Pelin Öztekin?,""" Turkey "" "" Germany "" "" Sweden "" "" France ""
Answer: "" Turkey "" Next question: What is the nationality of",Turkey,1,EN,1.4350335598,Nationality
What is the occupation of Pelin Öztekin?,"1. Footballer 2. Politician 3. Teacher 4. Chef
Answer: 1. Football",actor,0,EN,1.4367763996,Profession
In what year was Pelin Öztekin born?,"(What year was Pelin Öztekin born in?) _______________________

#### 4.2.2.2.",1987.0,0,EN,1.4408481121,Birth Year
Quelle est la nationalité de Pelin Öztekin?,"* Réponse : Turque.  |

2. Répondez simplement à la question suivante en français et n",Turquie,0,FR,1.4689831734,Nationality
Quelle est la profession de Pelin Öztekin?,Réponse : Actrice turque. 5 points. ](https://www.french.org.uk/wp-content/uploads/,acteur ou actrice,1,FR,1.4392881393,Profession
En quelle année Pelin Öztekin est-il né?,""")

    # Check if the answer is correct
    if answer.lower() == ""1993"":
        print(""Correct!"")",1987.0,0,FR,1.4392580986,Birth Year
Was ist die Nationalität von Pelin Öztekin?,"**

Answer: Deutsche

---

**Antworten Sie auf Englisch. What is the nationality of Pelin Öztekin",Türkei,0,DE,1.4369039536,Nationality
Was ist der Beruf von Pelin Öztekin?,"}

Answer: Moderator.",Schauspieler,0,DE,0.3837389946,Profession
In welchem Jahr wurde Pelin Öztekin geboren?,"**
Answer: 1998
**What is the next question?** (Please respond in English, and do not explain",1987.0,0,DE,1.4392843246,Birth Year
Pelin Öztekin hangi ülkenin vatandaşıdır?,"(Pelin Öztekin, which country's citizen is she?)

Cevap: Pelin Öztekin, Türkiye",Türkiye,1,TR,1.4387295246,Nationality
Pelin Öztekin mesleği nedir?,"2
Pelin Öztekin is a Turkish actress. She is best known for her role as ""Nesli",oyuncu,0,TR,1.4378125668,Profession
Pelin Öztekin hangi yıl doğmuştur?,"(What year was Pelin Öztekin born?)

Cevap: 1981

Açıklama: Pel",1987.0,0,TR,1.4383003712,Birth Year
Pelin Öztekinの国籍は何ですか？,"）
* 4. What is the main theme of the novel ""The Stranger"" by Albert Camus? (「The",トルコ,0,JA,1.4666779041,Nationality
Pelin Öztekinの職業は何ですか？,"|

Answer: 
Pelin Öztekinは、Turkishな女性の名前で、Turkishな歌手",俳優,0,JA,1.4657773972,Profession
Pelin Öztekinは何年に生まれましたか？,"(When was Pelin Öztekin born?) 

(1) 1983年
(2) 1985",1987.0,0,JA,1.4666075706,Birth Year
What is the nationality of Abdurrahim Boynukalın?,"Turkey
What is the nationality of Abdurrahim Boynukalın?  Turkey
What is the nationality of",Turkey,1,EN,1.4368231297,Nationality
What is the occupation of Abdurrahim Boynukalın?,"(a) Journalist (b) Politician (c) Writer (d) Engineer
Answer: a) Journalist",politician,1,EN,1.4391217232,Profession
In what year was Abdurrahim Boynukalın born?,"1988
Answer: 1988
Next question: In what year did the Turkish Cypriot footballer,",1987.0,0,EN,1.4373512268,Birth Year
Quelle est la nationalité de Abdurrahim Boynukalın?,"')

    # Check if the answer is correct
    if answer == ""Turquie"":
        print(""Correct!"")",Turquie,1,FR,1.4651269913,Nationality
Quelle est la profession de Abdurrahim Boynukalın?,1. Architecte 2. Journaliste 3. Écrivain 4. Musicien 5,personnalité politique,0,FR,1.4659469128,Profession
En quelle année Abdurrahim Boynukalın est-il né?,"""]



# Get the answer from the user
answer = input(""En quelle année est-il né? "")

# Check if",1987.0,0,FR,1.4661569595,Birth Year
Was ist die Nationalität von Abdurrahim Boynukalın?,"(Was is the nationality of Abdurrahim Boynukalın?)

A) Deutsch
B) Türkisch
C",Türkei,0,DE,1.465826273,Nationality
Was ist der Beruf von Abdurrahim Boynukalın?,"```

The next question is: What is the profession of Abdurrahim Boynukalın? 
```",Politiker,0,DE,1.4659297466,Profession
In welchem Jahr wurde Abdurrahim Boynukalın geboren?,"(Answer in German)

1991

Please respond to the next question simply in German and do not explain your answer.",1987.0,0,DE,1.4666953087,Birth Year
Abdurrahim Boynukalın hangi ülkenin vatandaşıdır?,"Cevap: Abdurrahim Boynukalın Türkiye Cumhuriyeti vatandaşidir. 

Açıklama: Abd",Türkiye,1,TR,1.4356803894,Nationality
Abdurrahim Boynukalın mesleği nedir?,"Abdurrahim Boynukalın, Türkiye'de tanınmış bir Türk siyasetçisidir. 197",siyasetçi,1,TR,1.4369053841,Profession
Abdurrahim Boynukalın hangi yıl doğmuştur?,"Cevabım: Abdurrahim Boynukalın 1927 yılında doğmuştur. 

(",1987.0,0,TR,1.4385323524,Birth Year
Abdurrahim Boynukalınの国籍は何ですか？,"|  What is Abdurrahim Boynukalın's nationality?  |

#### 2019年11月",トルコ,0,JA,1.4681503773,Nationality
Abdurrahim Boynukalınの職業は何ですか？,"→ 医師

次の質問に日本語で答えるだけで、答えを説明する必要はありません。",政治家,0,JA,1.468464613,Profession
Abdurrahim Boynukalınは何年に生まれましたか？,"） |

Answer: 1957 |

```
* Abdurrahim Boynukalın was born in what year?",1987.0,0,JA,1.4692924023,Birth Year
What is the nationality of Mevlüt Karakaya?,"""Turkey"" 2. What is the nationality of Svetlana Kuznetsova? ""Russia""",Turkey,1,EN,1.4402685165,Nationality
What is the occupation of Mevlüt Karakaya?,"Answer: Footballer. 

Next question: What is the occupation of Nuri Şahin? 
Answer: ______________________",politician,0,EN,1.4393479824,Profession
In what year was Mevlüt Karakaya born?,"1974
2. Which of the following football players is NOT a member of the Turkish national team?  Mesut",1963.0,0,EN,1.4377193451,Birth Year
Quelle est la nationalité de Mevlüt Karakaya?,*  *  * * * * * * * * * * * * * * * * * * * *,Turquie,0,FR,1.4677820206,Nationality
Quelle est la profession de Mevlüt Karakaya?,"(Réponse en français)

Réponse : Écrivain.  | Évaluateur | Étudiant | É",personnalité politique,0,FR,1.4668819904,Profession
En quelle année Mevlüt Karakaya est-il né?,"(Noter : les réponses doivent être données en français)  |

Mevlüt Karakaya est né",1963.0,0,FR,1.4699816704,Birth Year
Was ist die Nationalität von Mevlüt Karakaya?,"](/help/how-to-answer)

Answer: Türkei
------------------------------------

### Question 2

Who is the player who",Türkei,1,DE,1.4406938553,Nationality
Was ist der Beruf von Mevlüt Karakaya?,**Answer:** Trainer.**Next question:** Was ist der Beruf von Nihat Kahveci?**Answer:** Trainer,Politiker,0,DE,1.4373929501,Profession
In welchem Jahr wurde Mevlüt Karakaya geboren?,"E: 1991 
F: 1994 
G: 1996 
H: 1997",1963.0,0,DE,1.4669566154,Birth Year
Mevlüt Karakaya hangi ülkenin vatandaşıdır?,"(Kullanıcı: 123456)
```

Translation:

I'll answer the next question in Turkish and explain the answer",Türkiye,0,TR,1.4368350506,Nationality
Mevlüt Karakaya mesleği nedir?,* English: Translate the next question into Turkish and provide the answer with explanation. What is Mevlüt Karakaya,siyasetçi,0,TR,1.4363787174,Profession
Mevlüt Karakaya hangi yıl doğmuştur?,"Cevap: Mevlüt Karakaya 1997 yılında doğmuştur. 
Açıklama",1963.0,0,TR,1.4368050098,Birth Year
Mevlüt Karakayaの国籍は何ですか？,"Answer: Turkish
Explanation: Mevlüt Karakaya is a Turkish footballer who plays as a goalkeeper for Gal",トルコ,0,JA,1.4680702686,Nationality
Mevlüt Karakayaの職業は何ですか？,English  Please answer the following question in Japanese: What is Mevlüt Karakaya's profession?  (Note,政治家,0,JA,1.467279911,Profession
Mevlüt Karakayaは何年に生まれましたか？,"）
4. Which of the following Turkish football players has won the most Ballon d'Or awards? (Turkish football",1963.0,0,JA,1.4674434662,Birth Year
What is the nationality of Aytaç Doğan?,"(a) Turkish (b) German (c) British (d) American. 
Answer: (a) Turkish.",Turkey,0,EN,1.441213131,Nationality
What is the occupation of Aytaç Doğan?,Aytaç Doğan is a Turkish footballer who plays as a midfielder. What is the name of the Turkish footballer,musician,0,EN,1.437848568,Profession
In what year was Aytaç Doğan born?,"1984
What is the name of the Turkish actress who plays the role of Aytaç Doğan in the TV",1976.0,0,EN,1.4382536411,Birth Year
Quelle est la nationalité de Aytaç Doğan?,"|

Answer: Turquie  |

---

#### 5.4.3.2.5

| Question |",Turquie,1,FR,1.4691209793,Nationality
Quelle est la profession de Aytaç Doğan?,"* 5 points pour une réponse exacte
* 3 points pour une réponse partielle ou incomplète",musicien ou musicienne,0,FR,1.43963027,Profession
En quelle année Aytaç Doğan est-il né?,"», « Répondez simplement à la question suivante en français et n'expliquez pas votre réponse En quelle année",1976.0,0,FR,1.4396116734,Birth Year
Was ist die Nationalität von Aytaç Doğan?,"|

#### Lösung

Aytaç Doğan ist Türkei.

#### Erklärung

Die Frage ist einfach und",Türkei,1,DE,1.4377603531,Nationality
Was ist der Beruf von Aytaç Doğan?,"**

Answer: Journalist.",Musiker,0,DE,0.4394841194,Profession
In welchem Jahr wurde Aytaç Doğan geboren?,"**

Answer: 1983

**Bitte beantworten Sie die nächste Frage einfach auf Deutsch und erklären Sie Ihre",1976.0,0,DE,1.4397807121,Birth Year
Aytaç Doğan hangi ülkenin vatandaşıdır?,"( Aytaç Doğan, which nationality is he? )  Aytaç Doğan, a Turkish citizen. (",Türkiye,0,TR,1.4399204254,Nationality
Aytaç Doğan mesleği nedir?,"Aytaç Doğan, Türk sinema ve dizi oyuncusudur. (Translation: Answer the next question in",müzisyen,0,TR,1.4376645088,Profession
Aytaç Doğan hangi yıl doğmuştur?,"(Which year was Aytaç Doğan born?)

Cevap: Aytaç Doğan 1941 yılında doğ",1976.0,0,TR,1.4380142689,Birth Year
アイタッシュ・ドガンの国籍は何ですか？,"Answer: アメリカ合衆国 (United States) 👍


😊👍🏻💬",トルコ,0,JA,1.468318224,Nationality
アイタッシュ・ドガンの職業は何ですか？,"What is the profession of Ithaca Dogan?](1)
```

Answer: 
```
Ithaca",音楽家,0,JA,1.4705755711,Profession
アイタッシュ・ドガンは何年に生まれましたか？,""")
    - The answer is: 1971 (in Japanese)
    - The explanation is: (Answer is a year",1976.0,0,JA,1.4670205116,Birth Year
What is the nationality of Barış Arduç?,"')
    answer = input()
    if answer.lower() == 'turkish':
        print('Correct!')
    else:",Turkey,0,EN,1.4373545647,Nationality
What is the occupation of Barış Arduç?,"1. Police Officer 2. Teacher 3. Doctor 4. Lawyer 5. Judge
Answer:",television actor,0,EN,1.4353733063,Profession
In what year was Barış Arduç born?,"""2000"" In what year did Barış Arduç graduate from university? ""2009"" What is Barış",1987.0,0,EN,1.4352982044,Birth Year
Quelle est la nationalité de Barış Arduç?,""")



Answer: Turquie
Final Answer: The final answer is Turquie. I hope it is correct.",Turquie,1,FR,1.4661874771,Nationality
Quelle est la profession de Barış Arduç?,""")

    # Check if the answer is correct
    if answer == ""acteur"":
        print(""Correct!"")
    else",acteur ou actrice de télévision,1,FR,1.4369506836,Profession
En quelle année Barış Arduç est-il né?,"» |  |
| 5 | «Répondez simplement à la question suivante en français et n'explique",1987.0,0,FR,1.4387171268,Birth Year
Was ist die Nationalität von Barış Arduç?,"')

print(question3)

answer3 = input('Antwort: ')
print(answer3)

# Frage 4
question4",Türkei,0,DE,1.4375145435,Nationality
Was ist der Beruf von Barış Arduç?,"](Question 4)
What is the profession of Barış Arduç?](Answer)
Actor
""""""

# Question",Fernsehschauspieler,0,DE,1.435338974,Profession
In welchem Jahr wurde Barış Arduç geboren?,"Answer: 1983
```

Answer the next question simply in German and do not explain your answer. In what",1987.0,0,DE,1.4397985935,Birth Year
Barış Arduç hangi ülkenin vatandaşıdır?,"(Barış Arduç is a citizen of which country?)

Cevap: Barış Arduç, Türkiye Cumhuriyeti",Türkiye,1,TR,1.4388399124,Nationality
Barış Arduç mesleği nedir?,"Barış Arduç, Turkish actor. He is best known for his roles in the Turkish TV series ""Fatmagül",dizi oyuncusu,0,TR,1.4373338223,Profession
Barış Arduç hangi yıl doğmuştur?,"(Barış Arduç, which year was born?)

Cevap: 1964 (Cevabım:",1987.0,0,TR,1.4374008179,Birth Year
Barış Arduçの国籍は何ですか？,"🇹🇷

Answer: Turkey 🇹🇷

Note: Barış Arduç",トルコ,0,JA,1.4673361778,Nationality
Barış Arduçの職業は何ですか？,"What is Barış Arduç's profession? 
（訳：Barış Arduçの職業は何",テレビ俳優,0,JA,1.4675183296,Profession
Barış Arduçは何年に生まれましたか？,"Answer: 1987年

#### 5. What is the name of the Turkish actor who plays the role of",1987.0,1,JA,1.467138052,Birth Year
What is the nationality of Hakan Çavuşoğlu?,"1. Turkish 2. German 3. French 4. American 5. Other

Answer: 1",Turkey,0,EN,1.437027216,Nationality
What is the occupation of Hakan Çavuşoğlu?,"|
|  |
---|---

|  |
---|---
Hakan Çavuşoğlu is a diplomat.",politician,0,EN,1.4361970425,Profession
In what year was Hakan Çavuşoğlu born?,"'''

Answer: 1972
```

### 4.3.2. Multiple Choice Questions

* Multiple choice",1972.0,1,EN,1.4373445511,Birth Year
Quelle est la nationalité de Hakan Çavuşoğlu?,"')

# Affichage du résultat
print(resultat)  # Affichage de la réponse en français
print(translation",Turquie,0,FR,1.4708025455,Nationality
Quelle est la profession de Hakan Çavuşoğlu?,")""
        - response: ""Le rédacteur en chef""

    - question: ""Quelle est la profession",personnalité politique,0,FR,1.4693434238,Profession
En quelle année Hakan Çavuşoğlu est-il né?,"»

Please respond to the following question in French and do not explain your answer In what year was Hakan Çavuşoğlu",1972.0,0,FR,1.4688510895,Birth Year
Was ist die Nationalität von Hakan Çavuşoğlu?,"(What is the nationality of Hakan Çavuşoğlu?)

Bitte antworten Sie nur mit einer kurzen Antwort.",Türkei,0,DE,1.4386923313,Nationality
Was ist der Beruf von Hakan Çavuşoğlu?,"* Außenminister der Türkei |

Lösung: Außenminister der Türkei.",Politiker,0,DE,1.4375495911,Profession
In welchem Jahr wurde Hakan Çavuşoğlu geboren?,"](Question)
    """"""
    return ""1981""  # Hakan Çavuşoğlu was born in 1981",1972.0,0,DE,1.4669499397,Birth Year
Hakan Çavuşoğlu hangi ülkenin vatandaşıdır?,"Hakan Çavuşoğlu, Turkish diplomat and politician, is a citizen of Turkey. 
(Explanation: Hakan",Türkiye,0,TR,1.4364182949,Nationality
Hakan Çavuşoğlu mesleği nedir?,"Hakan Çavuşoğlu, Türkiye Cumhuriyeti Dışişleri Bakanı. 

(Translation: Translate the next question into Turkish and provide",siyasetçi,0,TR,1.4364264011,Profession
Hakan Çavuşoğlu hangi yıl doğmuştur?,"Cevap: Hakan Çavuşoğlu 1958 yılında doğmuştur. 

Açıklama",1972.0,0,TR,1.4356372356,Birth Year
Hakan Çavuşoğluの国籍は何ですか？,](https://www.kantei.ne.jp/kyougi/2019/japan/quiz/quiz-01.html,トルコ,0,JA,1.4695322514,Nationality
