question,options,correct_letter,language
Monument to Artigas'in yaratıcısı kim?,"{'A': 'Tesshū Tokusai', 'B': 'Angelo Zanelli', 'C': 'Paul Signac', 'D': 'Bernabé Gómez del Río'}",B,TR
Gedenknaald Baarn'in yaratıcısı kim?,"{'A': 'Abraham van der Hart', 'B': 'Lykurgos von Athen', 'C': 'Dušan Jurkovič', 'D': 'Marian Konieczny'}",A,TR
Adam Mickiewicz Monument in Przemyśl'in yaratıcısı kim?,"{'A': 'Tomasz Dykas', 'B': 'Andrzej Renes', 'C': 'Ōta Nanpo', 'D': 'Jean Chauchard'}",A,TR
Monument to Peter I in Tula'in yaratıcısı kim?,"{'A': 'ヨゼフ・ヴァーツラフ・ミスルベク', 'B': 'Charles Degeorge', 'C': 'Robert Bach', 'D': 'Gottlieb Elster'}",C,TR
Pushkin Bust'in yaratıcısı kim?,"{'A': 'サルヴァトーレ・ガラウ', 'B': 'Giuseppe Romagnoli', 'C': 'Shunsō Shōju', 'D': 'Robert Bach'}",D,TR
Artyomka monument'in yaratıcısı kim?,"{'A': 'Unkoku Tōban', 'B': 'Émilie Charmy', 'C': 'Ettore Ximenes', 'D': 'David Begalov'}",D,TR
Rimsky-Korsakov Monument'in yaratıcısı kim?,"{'A': 'Veniamin Jakovlevitsj Bogoljubov', 'B': 'Tenshō Shūbun', 'C': 'Krzysztof Nitsch', 'D': 'Claude Lorrain'}",A,TR
Monument to Ivan Fedorov'in yaratıcısı kim?,"{'A': '愛石', 'B': 'Valentyn Borysenko', 'C': '勝川春亭', 'D': 'Ladislav Martínek'}",B,TR
Monument to Mykola Shchors in Kyiv'in yaratıcısı kim?,"{'A': 'Vasyl Borodai', 'B': 'Nikolay Fedorovich Brovkin', 'C': 'John Gutzon de la Mothe Borglum', 'D': 'Giuliano Mozzani'}",A,TR
Fascism victims monument in Donetsk'in yaratıcısı kim?,"{'A': 'Rudolf Siemering', 'B': 'Lev Davidovich Muravin', 'C': 'Leonid Brynn', 'D': 'エドワード・ホッジス・ベイリー'}",C,TR
Chapayev monument'in yaratıcısı kim?,"{'A': 'アゴスティーノ・ロッチ', 'B': 'Kusumi Morikage', 'C': 'Nikolay Fedorovich Brovkin', 'D': 'Fransız Hindiçini'}",C,TR
Save Iraqi culture monument'in yaratıcısı kim?,"{'A': 'Paul Chabas', 'B': 'Tani Bunchō', 'C': 'イヴァン・カヴァレリゼ', 'D': 'Mohammed Ghani Hikmat'}",D,TR
"Statue of Taras Shevchenko, Smíchov'in yaratıcısı kim?","{'A': 'Valentin Znoba', 'B': 'Sergei Michailowitsch Wakar', 'C': '鳥文斎栄之', 'D': '河田小龍'}",A,TR
Monument to Mirza Alakbar Sabir'in yaratıcısı kim?,"{'A': 'Luc Belin', 'B': 'Jalal Garyaghdi', 'C': 'Jean-Jacques-François Lebarbier', 'D': ""Henry d' Anty""}",B,TR
Monument to Mykola Lysenko'in yaratıcısı kim?,"{'A': 'Henri Chapu', 'B': 'Leopoldo de Almeida', 'C': 'Oleksandr Kovalov', 'D': 'Willem Reijers'}",C,TR
Monument to Sergei Korolev and Yuri Gagarin'in yaratıcısı kim?,"{'A': '愛石', 'B': 'Chōbunsai Eishi', 'C': 'ベン・エンウォンウー', 'D': 'Oleg Konstantinovich Komov'}",D,TR
Fyodor Kon monument in Smolensk'in yaratıcısı kim?,"{'A': 'Unkoku Tōteki', 'B': 'Oleg Konstantinovich Komov', 'C': 'Oleksandr Kovalov', 'D': '2014'}",B,TR
Lenindenkmal'in yaratıcısı kim?,"{'A': 'Sōhei', 'B': 'リュイス・ドメネク・イ・ムンタネー', 'C': 'Henri Rousseau', 'D': 'Matvey Genrikhovich Manizer'}",D,TR
Vladimir Lenin monument (Yoshkar-Ola)'in yaratıcısı kim?,"{'A': 'アンリ・ド・トゥールーズ＝ロートレック', 'B': 'クロード・ロラン', 'C': '森徹山', 'D': 'Matvey Genrikhovich Manizer'}",D,TR
The Monument of Shevchenko'in yaratıcısı kim?,"{'A': 'Aljaksej Hlebau', 'B': 'Charles Edmond Renault', 'C': 'Alfred Huber', 'D': 'Matvey Genrikhovich Manizer'}",D,TR
Monument to Sergei Rachmaninoff (Veliky Novgorod)'in yaratıcısı kim?,"{'A': 'Harry Arabyan', 'B': 'Iwan Gawrilowitsch Perschudtschew', 'C': 'Alexander Rukavishnikov', 'D': 'Oleksandr Kovalov'}",C,TR
Tatishchev Monument'in yaratıcısı kim?,"{'A': 'Émile Brunet', 'B': 'Armand Étienne Bracony', 'C': 'Jakob August Heer', 'D': 'Alexander Rukavishnikov'}",D,TR
"Victory monument, Veliky Novgorod'in yaratıcısı kim?","{'A': 'Liss Eriksson', 'B': 'アルベール・グレーズ', 'C': 'August Kiß', 'D': 'Gueorgui Neroda'}",D,TR
Lenin's head in Ulan-Ude'in yaratıcısı kim?,"{'A': 'ロドルフォ・ベルナルデリ', 'B': 'Gueorgui Neroda', 'C': 'Jaroslav Kovář mladší', 'D': 'Okada Hankō'}",B,TR
Çehov Anıtı'in yaratıcısı kim?,"{'A': 'ピエール・ミニャール', 'B': 'Iulian Rukavishnikov', 'C': 'Louis Tuaillon', 'D': 'Vasily Demut-Malinovsky'}",B,TR
Monument to Oka Gorodovikov'in yaratıcısı kim?,"{'A': 'Katharina Szelinski-Singer', 'B': '長沢芦雪', 'C': 'Nikita Sandzhiyev', 'D': 'オーガスタス・セント＝ゴーデンス'}",C,TR
Statue of Volodymyr Vernadsky'in yaratıcısı kim?,"{'A': 'Alexander Pavlovich Skoblikov', 'B': 'Jean-Claude Rumeau', 'C': 'Paul Seignac', 'D': 'Takaku Aigai'}",A,TR
"Statue of Valeriy Lobanovskyi at Mykhaila Hrushevskoho Street, Kyiv'in yaratıcısı kim?","{'A': 'Vladimir Aleksandrovitsj Filatov', 'B': 'ゴットフリート・シャードウ', 'C': 'Fuad Abdurakhmanov', 'D': 'Eugénie Delaporte'}",A,TR
Isaac Babel monument'in yaratıcısı kim?,"{'A': 'Wassili Wassiljewitsch Koslow', 'B': 'Georgy Frangulyan', 'C': 'Ogata Kenzan', 'D': 'エル・グレコ'}",B,TR
monument to Peter the Great in Petrozavodsk'in yaratıcısı kim?,"{'A': 'Mikhaïl Mikéchine', 'B': 'Jan Wolkers', 'C': 'Álava Foral Council', 'D': 'Ivan Nikolaevich Schröder'}",D,TR
Memorial to the Victims of Faschism'in yaratıcısı kim?,"{'A': 'Valentin Grigorevitsj Sjtolko', 'B': 'ピエール・ミニャール', 'C': 'Ivan Kavaléridzé', 'D': 'Jerzy Sobociński'}",A,TR
Peace Monument'in yaratıcısı kim?,"{'A': 'Franklin Simmons', 'B': 'ジュール・ダルー', 'C': '呉春', 'D': '頼山陽'}",A,TR
A Maria Eva Duarte de Perón by Ricardo Gianetti'in yaratıcısı kim?,"{'A': 'Ricardo Gianetti', 'B': '春好斎北洲', 'C': 'Iwasa Matabei', 'D': 'Kanō Sanraku'}",A,TR
Nelson Monument'in yaratıcısı kim?,"{'A': 'Kaimook Chuto', 'B': 'Richard Westmacott', 'C': 'Greek state', 'D': 'Glenna Goodacre'}",B,TR
The Hebrew Worker'in yaratıcısı kim?,"{'A': 'Jan Cossiers', 'B': '古山師政', 'C': 'Aryeh Elhanani', 'D': 'Jean Baptiste Singry'}",C,TR
Kuva-yi Milliye ve Cumhuriyet Anıtı'in yaratıcısı kim?,"{'A': 'Tankut Öktem', 'B': 'Kumashiro Yūhi', 'C': 'Georges Michel', 'D': 'Erdmann Encke'}",A,TR
Bust of George Washington in Warsaw'in yaratıcısı kim?,"{'A': '岩佐又兵衛', 'B': '大田南畝', 'C': 'Bronisław Koniuszy', 'D': 'Kanō Tan’yū'}",C,TR
Hedwig of Andechs monument in Katowice'in yaratıcısı kim?,"{'A': 'Luigi Belli', 'B': 'フェルナン・レジェ', 'C': 'Bruno Tschötschel', 'D': 'Kiyohara Yukinobu'}",C,TR
Bust of Żeromski in Warsaw'in yaratıcısı kim?,"{'A': 'Paul Troubetzkoy', 'B': 'Jean et Joël Martel', 'C': 'Augustus Saint-Gaudens', 'D': 'Stanisław Sikora'}",D,TR
Monument to Latvian Riflemen'in yaratıcısı kim?,"{'A': 'Valdis Albergas', 'B': '尾形乾山', 'C': 'Louise Hersent', 'D': 'Edward Onslow Ford'}",A,TR
"Statue of Cyril and Methodeus, Třebíč'in yaratıcısı kim?","{'A': 'Caspar von Zumbusch', 'B': 'Rudolf Siemering', 'C': '常盤光長', 'D': 'Bernard Otto Seeling'}",D,TR
Monument to Bernardo Ferrándiz'in yaratıcısı kim?,"{'A': 'Lionel Royer', 'B': 'Tazaki Sōun', 'C': 'Maximilian Godefroy', 'D': 'Agapit Vallmitjana i Barbany'}",D,TR
"Monument to Rubén Darío, Málaga'in yaratıcısı kim?","{'A': '即非如一', 'B': 'ルイ＝ミシェル・ヴァン・ロー', 'C': 'Eugène Battaille', 'D': 'José Planes'}",D,TR
The Anthropoid Operation Memorial'in yaratıcısı kim?,"{'A': 'Louis Hersent', 'B': 'François-Auguste Biard', 'C': 'Andrey Zaspitski', 'D': 'David Moješčík'}",D,TR
Památník osvobození Rudou armádou'in yaratıcısı kim?,"{'A': 'Jaroslav Kovář mladší', 'B': 'ジョルジュ・スーラ', 'C': '河田小龍', 'D': 'Emile Brunet'}",A,TR
Monument to political prisoners in Valdice'in yaratıcısı kim?,"{'A': 'Gerhard Schultze-Seehof', 'B': 'Suryavarman II.', 'C': 'カスパー・フォン・ツームブッシュ', 'D': 'Jiří Sozanský'}",D,TR
"Statue of Tomáš Garrigue Masaryk, Prague'in yaratıcısı kim?","{'A': 'Louise-Magdeleine Horthemels', 'B': 'Josef Vajce', 'C': 'Jean Auguste Dominique Ingres', 'D': 'ジャン＝レオン・ジェローム'}",B,TR
Happy sweeper statue in Mukachevo'in yaratıcısı kim?,"{'A': 'Vassyl Borodaï', 'B': 'Ivan Vasilevitsj Brovdi', 'C': '山東京伝', 'D': 'Ikeda Koson'}",B,TR
Statue of Stepan Bandera in Ternopil'in yaratıcısı kim?,"{'A': 'Raphaël Collin', 'B': 'Roman Vilhushynsky', 'C': 'Shunsō Shōjū', 'D': 'Kuwayama Gyokushū'}",B,TR
Taras Shevchenko monument'in yaratıcısı kim?,"{'A': 'Michail Jakimovitsj Gritsjuk', 'B': 'Josef Max', 'C': 'Eiraku Hozen', 'D': 'Agustí Querol Subirats'}",A,TR
"Monument to Mykhailo Hrushevskyi, Kyiv'in yaratıcısı kim?","{'A': 'Hugo Lederer', 'B': 'Kanō', 'C': 'Wojciech Zabłocki', 'D': 'Volodymyr Chepelyk'}",D,TR
Statue of Taras Shevchenko'in yaratıcısı kim?,"{'A': 'Llucià Oslé i Sáenz de Medrano', 'B': 'Volodymyr Chepelyk', 'C': 'Henri-Ernest Parayre', 'D': 'François Kinson'}",B,TR
Statue of Lesya Ukrainka'in yaratıcısı kim?,"{'A': 'Mykhailo Chereshniovsky', 'B': 'J. Lecourt', 'C': 'Fujiwara no Gōshin', 'D': 'Mochizuki Gyokusen'}",A,TR
Eduard Vilde monument'in yaratıcısı kim?,"{'A': 'Louise Ward', 'B': 'Albert Eskel', 'C': 'Franz Matsch', 'D': 'Eduardo Castrillo'}",B,TR
Monument to Jakob Hurt'in yaratıcısı kim?,"{'A': 'Eugène Carrière', 'B': 'Ennemond Alexandre Petitot', 'C': 'Rein Tomingas', 'D': 'ル・コルビュジエ'}",C,TR
Monument to Juhan Smuul'in yaratıcısı kim?,"{'A': 'Ogata Kenzan', 'B': 'Rein Tomingas', 'C': 'Kārlis Zāle', 'D': 'Henri Le Fauconnier'}",B,TR
Obelisk Severa'in yaratıcısı kim?,"{'A': 'Teodoro Vanderstruck', 'B': 'ルイーズ・マリ＝ジャンヌ・エルサン', 'C': 'Marie-Élisabeth Gabiou', 'D': 'Iov Kornilovitsj Altoechov'}",D,TR
Khojaly Massacre Memorial in Berlin'in yaratıcısı kim?,"{'A': 'Fujiwara Nobuzane', 'B': 'Bōsai Kameda', 'C': 'Floriano Bodini', 'D': 'Akif İzzətulla oğlu Əsgərov'}",D,TR
A. H. Tammsaare Memorial'in yaratıcısı kim?,"{'A': 'Jaak Soans', 'B': 'Qin Shi Huang', 'C': 'Julie Hugo', 'D': 'フィリップ＝ジャック・ヴァン・ブリー'}",A,TR
Monument to the Revolution of 1905'in yaratıcısı kim?,"{'A': 'Juhan Raudsepp', 'B': 'Ievgueni Voutchetitch', 'C': 'François-Josèphe Kinson', 'D': 'Adrien Dax'}",A,TR
Cross of Sorrow'in yaratıcısı kim?,"{'A': 'マキシム・モーフラ', 'B': 'Charles-François Daubigny', 'C': 'Edmond de Laheudrie', 'D': 'Leo Lankinen'}",D,TR
Hitit Güneş Kursu Anıtı'in yaratıcısı kim?,"{'A': 'Nicolas Poussin', 'B': 'Narcisse Díaz de la Peña', 'C': 'Albert-Ernest Carrier-Belleuse', 'D': 'Nusret Suman'}",D,TR
Monument to Lenin (Ashkhabad)'in yaratıcısı kim?,"{'A': 'マルセル・デュシャン', 'B': 'Andrei Andreevich Karelin', 'C': '深江芦舟', 'D': 'Ferdinand Hartzer'}",B,TR
Cuauhtémoc Anıtı'in yaratıcısı kim?,"{'A': 'Miguel Noreña', 'B': '川原慶賀', 'C': 'Oleg Konstantinowitsch Komow', 'D': 'Hans Kies'}",A,TR
Monument als Xiquets de Valls'in yaratıcısı kim?,"{'A': 'Marie-Pauline Laurent', 'B': 'フレデリック・アーサー・ブリッジマン', 'C': 'Josep Busquets i Òdena', 'D': 'Eduard Safaryan'}",C,TR
Monumento nazionale ai caduti per la bonifica dei campi minati'in yaratıcısı kim?,"{'A': 'Angelo Biancini', 'B': 'Unkoku Tōteki', 'C': '祥啓', 'D': '常盤光長'}",A,TR
Dante Monument'in yaratıcısı kim?,"{'A': 'Léon-Joseph Chavalliaud', 'B': 'Angelo Biancini', 'C': 'ジョルジュ・ド・ラ・トゥール', 'D': 'Serge Poliakoff'}",B,TR
Matka Vysočiny'in yaratıcısı kim?,"{'A': 'Jan Habarta', 'B': 'Gen Ki', 'C': 'ショセ・シッド・メノル', 'D': 'ヨーゼフ・ウフュース'}",A,TR
The Twelve Chairs monument in Odesa'in yaratıcısı kim?,"{'A': 'Marino Mazzacurati', 'B': 'Albrecht Kauw', 'C': 'Mikhail Reva', 'D': '椿椿山'}",C,TR
Monument to Narciso Díaz de Escovar'in yaratıcısı kim?,"{'A': 'レフ・ケルベリ', 'B': 'Juan López López', 'C': 'Roman Podrázský', 'D': '呉春'}",B,TR
Guaicaipuro monument'in yaratıcısı kim?,"{'A': 'Francesco da Sangallo', 'B': 'Rafael de la Cova', 'C': 'Jean-Michel Wilmotte', 'D': '狩野松栄'}",B,TR
Monument of Family in Katowice'in yaratıcısı kim?,"{'A': '松花堂昭乗', 'B': 'Henri-Jean Guillaume Martin', 'C': 'Jerzy Kwiatkowski', 'D': 'Sándor Mikus'}",C,TR
Monument to the Processionist'in yaratıcısı kim?,"{'A': 'Manuel Ardil Pagán', 'B': 'Torii Kiyonaga', 'C': 'Jean Chauchard', 'D': 'マトヴァイ・マニゼル'}",A,TR
Pomnik Szczęśliwego Psa'in yaratıcısı kim?,"{'A': 'Gevorg Gevorgyan', 'B': 'レオン・オーギュスタン・レルミット', 'C': 'Sumiyoshi Gukei', 'D': 'Bogna Czechowska'}",D,TR
Monument to Artyom in Donetsk'in yaratıcısı kim?,"{'A': 'Pericle Fazzini', 'B': 'Vladimir Kostin', 'C': 'Gunnar Finne', 'D': 'ハンス・ダンマン'}",B,TR
Monument to Arturo Reyes'in yaratıcısı kim?,"{'A': 'Gustave Doré', 'B': 'Marie Eléonore Godefroy', 'C': 'Kanō Naizen', 'D': 'Adrián Risueño'}",D,TR
Monument to Stanisław Kubista in Katowice'in yaratıcısı kim?,"{'A': 'Kishi Ganku', 'B': 'Mirosław Kiciński', 'C': 'Okamoto Toyohiko', 'D': 'Master of Guillaume Lambert'}",B,TR
Statue of Pushkin'in yaratıcısı kim?,"{'A': 'フランソワ・ボンヴァン', 'B': 'ジャン・オノレ・フラゴナール', 'C': 'Alexander Opekushin', 'D': 'Eugénie Servières'}",C,TR
Brion tomb'in yaratıcısı kim?,"{'A': 'Jean Gigoux', 'B': 'Carlo Scarpa', 'C': 'Frédéric Bazille', 'D': 'Caspar Buberl'}",B,TR
Hirschtor'in yaratıcısı kim?,"{'A': '松野親信', 'B': 'Iwasa Matabē', 'C': 'Manuel Castaños Agáñez', 'D': 'Christian Daniel Rauch'}",D,TR
Heroes' Acre'in yaratıcısı kim?,"{'A': 'Emmanuel Frémiet', 'B': 'Robert Romanowitsch Bach', 'C': '土佐光起', 'D': 'Mansudae Overseas Projects'}",D,TR
Three Dikgosi Monument'in yaratıcısı kim?,"{'A': 'Mansudae Overseas Projects', 'B': 'Matwei Jakowlewitsch Charlamow', 'C': 'Charles Edmond Renault', 'D': 'Eugène Delacroix'}",A,TR
Monument to Duque de Caxias'in yaratıcısı kim?,"{'A': 'Watanabe Kazan', 'B': 'ルドルフ・ジーメリング', 'C': 'Hans Dieter Bohnet', 'D': 'Victor Brecheret'}",D,TR
Taras Shevchenko monument in Buenos Aires'in yaratıcısı kim?,"{'A': 'Andrea Guardi', 'B': 'Leo Mol', 'C': 'Merry Joseph Blondel', 'D': 'Pierre Bonnard'}",B,TR
Monument to Ramos de Azevedo'in yaratıcısı kim?,"{'A': 'Galileo Emendabili', 'B': 'Robert Mills', 'C': 'Prince Victor of Hohenlohe-Langenburg', 'D': 'マリアーノ・ベンリウレ'}",A,TR
Büyük Ekim Devrimi Anıtı'in yaratıcısı kim?,"{'A': 'アルベール・グレーズ', 'B': 'Ivan Vitali', 'C': 'Vasyl Borodai', 'D': 'Kameda Bōsai'}",C,TR
"Statue of Lenin, House of Government, Minsk'in yaratıcısı kim?","{'A': 'Leonardo Bistolfi', 'B': 'Matvey Genrikhovich Manizer', 'C': 'フリッツ・クリムシュ', 'D': 'Bernabé Gómez del Río'}",B,TR
Bulat Okudzhava Monument'in yaratıcısı kim?,"{'A': 'Sarkis Baghdassarian', 'B': 'Georgy Frangulyan', 'C': 'Alexander Iulianowitsch Rukawischnikow', 'D': 'ジェームズ・ティソ'}",B,TR
Lake Sagami Country Club'in yaratıcısı kim?,"{'A': 'Kuwayama Gyokushū', 'B': 'Brian Clarke', 'C': 'ベルト・モリゾ', 'D': 'Tadevos Gevorgyan'}",B,TR
Jan Matejko Monument in Nowy Wiśnicz'in yaratıcısı kim?,"{'A': 'ヨゼフ・ヴァーツラフ・ミスルベク', 'B': '狩野周信', 'C': 'Czesław Dźwigaj', 'D': 'Jules Lefebvre'}",C,TR
Major General John A. Logan'in yaratıcısı kim?,"{'A': 'Allan Murdmaa', 'B': 'Merry Joseph Blondel', 'C': 'Franklin Simmons', 'D': 'Vasily Demut-Malinovsky'}",C,TR
equestrian statue of the Duke of Wellington'in yaratıcısı kim?,"{'A': 'ベン・エンウォンウー', 'B': 'Matthew Cotes Wyatt', 'C': 'Surab Zereteli', 'D': 'Alfred Hrdlicka'}",B,TR
Bolesław III Wrymouth Monument in Płock'in yaratıcısı kim?,"{'A': 'ブシコー・マイスター', 'B': 'Jean-Baptiste Huet', 'C': 'Zbigniew Mikielewicz', 'D': 'Gustav Eberlein'}",C,TR
Sepulchral monument for Ewald Christian von Kleist'in yaratıcısı kim?,"{'A': 'ジャン＝ポール・ローレンス', 'B': 'François-Josèphe Kinson', 'C': 'Kiyohara Yukinobu', 'D': 'Johann Gottfried Schadow'}",D,TR
Rizal Monument'in yaratıcısı kim?,"{'A': 'マンフレート・ジーレ＝ヴィッセル', 'B': 'Richard Kissling', 'C': 'Mori Sosen', 'D': 'Walter Allward'}",B,TR
Grey's Monument'in yaratıcısı kim?,"{'A': '岡本豊彦', 'B': 'Edward Hodges Baily', 'C': 'Alfred Hrdlicka', 'D': 'Indonesische Luftstreitkräfte'}",B,TR
Peel Memorial'in yaratıcısı kim?,"{'A': 'Albert-Ernest Carrier-Belleuse', 'B': 'Edward Hodges Baily', 'C': '森雄仙', 'D': 'マックス・ビル'}",B,TR
The Great Warrior of Montauban'in yaratıcısı kim?,"{'A': 'Harry Arabyan', 'B': 'Gustav Blaeser', 'C': 'フレデリック・マレス', 'D': 'Antoine Bourdelle'}",D,TR
Champagne school house'in yaratıcısı kim?,"{'A': 'Jean-Baptiste Carpeaux', 'B': 'Bernhard Luginbühl', 'C': 'Levon Ghalumyan', 'D': '鉄舟徳済'}",B,TR
Statue of Tadeusz Kościuszko'in yaratıcısı kim?,"{'A': 'Antoni Popiel', 'B': 'Giuseppe Romagnoli', 'C': 'Antoine Vestier', 'D': 'Cyprian Godebski'}",A,TR
Admiral David G. Farragut'in yaratıcısı kim?,"{'A': 'Vinnie Ream', 'B': '土佐光吉', 'C': 'Valentyn Borysenko', 'D': 'フェルナンド・ボテロ'}",A,TR
Kristof Kolomb Anıtı'in yaratıcısı kim?,"{'A': 'Oleg Konstantinovich Komov', 'B': 'Charles Henri Joseph Cordier', 'C': 'Pierre Daubigny', 'D': 'Artsvin Grigoryan'}",B,TR
Emancipation Memorial'in yaratıcısı kim?,"{'A': 'Carel Kneulman', 'B': 'John Gutzon Borglum', 'C': 'ルネ・ド・サン＝マルソー', 'D': 'Thomas Ball'}",D,TR
Abraham Lincoln: The Man'in yaratıcısı kim?,"{'A': 'David Begalov', 'B': 'Augustus Saint-Gaudens', 'C': 'ジョヴァンニ・ボルディーニ', 'D': 'Eugène Boudin'}",B,TR
Julius-Mosen-Büste Plauen'in yaratıcısı kim?,"{'A': 'Louis-Marie Dulieu de Chenevoux', 'B': 'Stanisław Hochuł', 'C': 'Julius Moser', 'D': 'Gustav Adolf Kietz'}",D,TR
Standing girl'in yaratıcısı kim?,"{'A': 'Fritz Röll', 'B': 'Victorio Macho Rogado', 'C': 'Matteo Rosselli', 'D': 'Constance Marie Charpentier'}",A,TR
İzmir Atatürk Anıtı'in yaratıcısı kim?,"{'A': 'Pietro Canonica', 'B': 'William-Adolphe Bouguereau', 'C': 'Joseph Max', 'D': 'Maruyama Oshin'}",A,TR
Renascence of Egypt'in yaratıcısı kim?,"{'A': 'Mahmoud Mokhtar', 'B': '狩野周信', 'C': 'オノレ・ドーミエ', 'D': 'Kuwayama Gyokushū'}",A,TR
Onur Anıtı'in yaratıcısı kim?,"{'A': ""Henry d'Anty"", 'B': 'Heinrich Krippel', 'C': 'Pavel Ivanovitch Bondarenko', 'D': 'Indonesische Luftstreitkräfte'}",B,TR
Hirtenbrunnen'in yaratıcısı kim?,"{'A': 'Karl Gundelach', 'B': 'ウジェーヌ・ブーダン', 'C': 'テオドール・シャセリオー', 'D': '春好斎北洲'}",A,TR
Columbus Fountain'in yaratıcısı kim?,"{'A': 'Ivar Bentsen', 'B': 'Lorado Taft', 'C': 'Léon Chavalliaud', 'D': 'Suzuki Shōnen'}",B,TR
Lenin monument in Lviv'in yaratıcısı kim?,"{'A': 'Sergey Dmitriyevich Merkurov', 'B': 'Victor de Hohenlohe-Langenbourg', 'C': 'Iov Kornilovitsj Altoechov', 'D': '狩野秀頼'}",A,TR
Gatehouse with round arch and reliefs at Gotzkowskybrücke'in yaratıcısı kim?,"{'A': 'Stephan Balkenhol', 'B': 'フランソワ＝オーギュスト・ ビアール', 'C': 'Walter Schmarje', 'D': 'Fernando Prats'}",C,TR
Der Mensch fliege'in yaratıcısı kim?,"{'A': 'Antoine Watteau', 'B': 'Eugène Boudin', 'C': 'Baldur Schönfelder', 'D': 'Fritz Røed'}",C,TR
Gate of Philip IV'in yaratıcısı kim?,"{'A': 'ラファエル・イスラエリヤン', 'B': 'Melchor de Bueras', 'C': '永樂保全', 'D': 'Paul Chabas'}",B,TR
Lieutenant General George Washington'in yaratıcısı kim?,"{'A': 'Kanō Naizen', 'B': 'Salavat Chtcherbakov', 'C': 'ギヨーム・ギヨン＝ルティエール', 'D': 'Clark Mills'}",D,TR
Triunfo de San Rafael de la Puerta del Puente (Córdoba)'in yaratıcısı kim?,"{'A': '岡田米山人', 'B': 'Miguel Verdiguier', 'C': 'ジャンヌ＝エリザベート・ショーデ', 'D': 'Brian Clarke'}",B,TR
Ivar Huitfeldt Column'in yaratıcısı kim?,"{'A': 'Vilhelm Dahlerup', 'B': 'Hiëronymus Duquesnoy the Elder', 'C': '前島宗祐', 'D': 'ラファエル・コラン'}",A,TR
Pioneer Woman'in yaratıcısı kim?,"{'A': 'ジャン＝フランソワ・ミレー', 'B': 'Franz Späth', 'C': 'Jules Machard', 'D': 'Leo Friedlander'}",D,TR
General Osorio statue'in yaratıcısı kim?,"{'A': 'Ike Gyokuran', 'B': 'Shiokawa Bunrin', 'C': 'Rodolfo Bernardelli', 'D': '長谷川等伯'}",C,TR
General Maister Monument'in yaratıcısı kim?,"{'A': 'Shōkei', 'B': 'Ernst Moritz Geyger', 'C': 'ピエール＝オーギュスト・ルノワール', 'D': 'Jakov Brdar'}",D,TR
Bell Telephone Memorial'in yaratıcısı kim?,"{'A': 'Jean-Honoré Fragonard', 'B': 'Indonesian Air Force', 'C': 'Walter Seymour Allward', 'D': 'Gukei'}",C,TR
Sir Wilfrid Laurier Anıtı'in yaratıcısı kim?,"{'A': 'Joseph Max', 'B': 'Émile Brunet', 'C': 'Kameda Bōsai', 'D': 'Victor de Hohenlohe-Langenbourg'}",B,TR
Fuzûlî heykeli'in yaratıcısı kim?,"{'A': 'Louis-Marie Dulieu of Chenevoux', 'B': 'Tokay Mammadov', 'C': 'Maurice Estève', 'D': 'ダニ・カラヴァン'}",B,TR
Monument to victims of political repressions in Donetsk'in yaratıcısı kim?,"{'A': 'Burhan Cahit Doğançay', 'B': 'Aleksandr Porozhnuk', 'C': 'Utagawa Kunisada', 'D': 'Andrei Iwanowitsch Chaustow'}",B,TR
Runic Singer Monument in Sortavala'in yaratıcısı kim?,"{'A': 'Alpo Sailo', 'B': 'Gautam Pal', 'C': 'Mikhaïl Reva', 'D': 'Siarhiej Vakar'}",A,TR
Panikovsky statue in Kyiv'in yaratıcısı kim?,"{'A': 'Goscombe John', 'B': 'Vitali Sivko', 'C': 'Émilie Charmy', 'D': 'Walter Howard'}",B,TR
Alexander Dargomyzhsky grave'in yaratıcısı kim?,"{'A': 'Ismail Fatah Al Turk', 'B': 'Andrey Khaustov', 'C': '文観房弘真', 'D': '海眼浄光'}",B,TR
