Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
L'événement 'Battle of Teshimagawara' a eu lieu en 1402.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6513299942016602
L'événement 'bataille de Loigny' a eu lieu en France.,"Vrai ou Faux? 
D) Ré",True,1,FR,0.6506803035736084
L'événement 'bataille de Loigny' a eu lieu en 1870.0.,Vrai ou Faux? Vrai.,True,1,FR,0.6514902114868164
L'événement 'bataille de Verdun' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6526048183441162
L'événement 'bataille de Verdun' a eu lieu en 1917.0.,"Vrai ou Faux?`, [""Vrai",True,1,FR,0.6526432037353516
L'événement 'bataille des Dardanelles' a eu lieu en Japon.,"Réponse : Faux.

Répondez simplement",False,1,FR,0.6523842811584473
L'événement 'bataille des Dardanelles' a eu lieu en 1217.0.,"Vrai ou Faux?</p>
</",False,1,FR,0.6522603034973145
L'événement 'bataille de Dornach' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6522953510284424
L'événement 'bataille de Dornach' a eu lieu en 1914.0.,"Vrai ou Faux?"" },
  {",True,1,FR,0.6527323722839355
L'événement 'Battle of Piqua' a eu lieu en Japon.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6530702114105225
L'événement 'Battle of Piqua' a eu lieu en 1780.0.,"Vrai ou Faux?</p>
<div",True,1,FR,0.6520769596099854
L'événement 'bataille de Paris' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,False,1,FR,0.6534199714660645
L'événement 'bataille de Paris' a eu lieu en 1814.0.,Vrai ou Faux?  Vrai,True,1,FR,0.6518795490264893
L'événement 'rébellion d'Ikuta Yorozu' a eu lieu en Japon.,Répondez Vrai ou Faux. V,True,1,FR,0.6529901027679443
L'événement 'rébellion d'Ikuta Yorozu' a eu lieu en 1837.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6520187854766846
L'événement 'bataille d'Old River Lake' a eu lieu en Allemagne.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6518824100494385
L'événement 'bataille d'Old River Lake' a eu lieu en 1721.0.,"Vrai ou Faux? 

 Réponse?",False,1,FR,0.6518123149871826
L'événement 'bataille de Darbytown Road' a eu lieu en Turquie.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6525392532348633
L'événement 'bataille de Darbytown Road' a eu lieu en 1864.0.,"5 Vrai, 0.5 Faux",True,1,FR,0.6525516510009766
L'événement 'Battle of Fusenonhai' a eu lieu en Japon.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6510119438171387
L'événement 'Battle of Fusenonhai' a eu lieu en 1119.0.,"Vrai ou Faux?`

Answer: V",False,1,FR,0.6515817642211914
L'événement 'Battle of Kanegamori' a eu lieu en France.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6515796184539795
L'événement 'Battle of Kanegamori' a eu lieu en 1571.0.,"Vrai ou Faux?

Réponse : V",True,1,FR,0.6512556076049805
L'événement 'bataille de Saorge' a eu lieu en États-Unis.,"**

Vrai ou Faux? (Répond",False,1,FR,0.6516983509063721
L'événement 'bataille de Saorge' a eu lieu en 1342.0.,Vrai ou Faux? Votre réponse?,False,1,FR,0.6513750553131104
L'événement 'bataille de Hanover Court House' a eu lieu en France.,"Vrai ou Faux?`

    # On",False,1,FR,0.6518211364746094
L'événement 'bataille de Hanover Court House' a eu lieu en 1862.0.,"Vrai ou Faux? |

## Réponse",True,1,FR,0.6517562866210938
L'événement 'bataille de Bordeaux' a eu lieu en France.,"Vrai ou Faux?</p>

<p",True,1,FR,0.6526246070861816
L'événement 'bataille de Bordeaux' a eu lieu en 1653.0.,"Vrai ou Faux?"")

    # Check",True,1,FR,0.6514716148376465
L'événement 'bataille de Chevilly' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" },
{""id",False,1,FR,0.6515681743621826
L'événement 'bataille de Chevilly' a eu lieu en 1530.0.,"Vrai ou Faux?`,
    type:",False,1,FR,0.6513986587524414
L'événement 'bataille de Négapatam' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6515297889709473
L'événement 'bataille de Négapatam' a eu lieu en 1217.0.,"Vrai ou Faux?"")
    st.write",False,1,FR,0.6517610549926758
L'événement 'bataille de Chambois' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,False,1,FR,0.6529335975646973
L'événement 'bataille de Chambois' a eu lieu en 1944.0.,5.0.5.0.5.,True,0,FR,0.6523663997650146
L'événement 'Incident de Shishigatani' a eu lieu en Japon.,"Vrai ou Faux?`

    # On",True,1,FR,0.6512982845306396
L'événement 'Incident de Shishigatani' a eu lieu en 1430.0.,0.0.0.0.0.,False,0,FR,0.6521577835083008
L'événement 'bataille du Petit-Celland' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    # Create",False,1,FR,0.6516194343566895
L'événement 'bataille du Petit-Celland' a eu lieu en 1760.0.,Vrai ou Faux? Réponse : V,False,1,FR,0.6520202159881592
L'événement 'bataille de Plains Store' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6518964767456055
L'événement 'bataille de Plains Store' a eu lieu en 1047.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6520907878875732
L'événement 'Battle of Redwood Ferry' a eu lieu en France.,"Vrai ou Faux?""

    - V",False,1,FR,0.6527690887451172
L'événement 'Battle of Redwood Ferry' a eu lieu en 1862.0.,0.0.0.0.0.,True,0,FR,0.6511011123657227
L'événement 'Battle of Hachita' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,False,1,FR,0.652308464050293
L'événement 'Battle of Hachita' a eu lieu en 1873.0.,"Vrai ou Faux?"")
        self.assertEqual",False,1,FR,0.6515426635742188
L'événement 'bataille de Nihonmatsu' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6522688865661621
L'événement 'bataille de Nihonmatsu' a eu lieu en 1589.0.,"Vrai ou Faux? »

#### Ét",False,1,FR,0.6520771980285645
L'événement 'First Battle of Mora' a eu lieu en États-Unis.,"Vrai ou Faux?"",
        ""type",True,1,FR,0.6520509719848633
L'événement 'First Battle of Mora' a eu lieu en 1639.0.,"Vrai ou Faux?"")

# Define the",False,1,FR,0.6518898010253906
L'événement 'Battle of Stanaford' a eu lieu en France.,"Vrai ou Faux?`

I will translate",False,1,FR,0.6549217700958252
L'événement 'Battle of Stanaford' a eu lieu en 1567.0.,Vrai ou Faux? Réponse : V,False,1,FR,0.6534297466278076
L'événement 'bataille de La Flocellière' a eu lieu en Japon.,Vrai ou Faux? Vrai,False,1,FR,0.6530916690826416
L'événement 'bataille de La Flocellière' a eu lieu en 1799.0.,5 Vrai 0.5 Faux,True,1,FR,0.6530876159667969
L'événement 'bataille de Vlotho' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
        )",False,1,FR,0.6522719860076904
L'événement 'bataille de Vlotho' a eu lieu en 1638.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6519408226013184
L'événement 'bataille d'Havrincourt' a eu lieu en France.,"Vrai ou Faux?`

        answer =",True,1,FR,0.652188777923584
L'événement 'bataille d'Havrincourt' a eu lieu en 1551.0.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6523973941802979
L'événement 'bataille de Guémené-sur-Scorff' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6529891490936279
L'événement 'bataille de Guémené-sur-Scorff' a eu lieu en 1898.0.,0.0.0.0.0.,False,0,FR,0.6523752212524414
L'événement 'bataille de Monocacy Junction' a eu lieu en Japon.,"Répondez Vrai ou Faux."",",False,1,FR,0.6521561145782471
L'événement 'bataille de Monocacy Junction' a eu lieu en 1864.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6524829864501953
L'événement 'Raid on Boulogne' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6508593559265137
L'événement 'Raid on Boulogne' a eu lieu en 1804.0.,5.5.5.5.5.,True,0,FR,0.6512947082519531
L'événement 'bataille de Fair Garden' a eu lieu en Japon.,"Vrai ou Faux?`

    # Check",False,1,FR,0.6510233879089355
L'événement 'bataille de Fair Garden' a eu lieu en 1864.0.,"5 Vrai ou Faux? |

Faux",True,1,FR,0.6516385078430176
L'événement 'bataille de White Hall' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6521363258361816
L'événement 'bataille de White Hall' a eu lieu en 1862.0.,"Vrai ou Faux? 

R/ V",True,1,FR,0.6515967845916748
L'événement 'bataille de Cassel' a eu lieu en France.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6509363651275635
L'événement 'bataille de Cassel' a eu lieu en -584.0.,"0.0
Vrai ou Faux?",False,1,FR,0.6517448425292969
L'événement 'bataille de Cravant' a eu lieu en France.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6516275405883789
L'événement 'bataille de Cravant' a eu lieu en 1423.0.,"Vrai ou Faux?""
    },",True,1,FR,0.6523284912109375
L'événement 'bataille de Cherbourg' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,False,1,FR,0.6523537635803223
L'événement 'bataille de Cherbourg' a eu lieu en 1481.0.,"Vrai ou Faux?""

    - `",False,1,FR,0.6521015167236328
L'événement 'bataille de Slim Buttes' a eu lieu en Japon.,"Vrai ou Faux?`

    - `",False,1,FR,0.6514883041381836
L'événement 'bataille de Slim Buttes' a eu lieu en 1876.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6513068675994873
L'événement 'bataille de Hoke's Run' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - `",True,1,FR,0.6523809432983398
L'événement 'bataille de Hoke's Run' a eu lieu en 1861.0.,5 Vrai 0.5 Faux,True,1,FR,0.6515853404998779
L'événement 'Isaac Herzog visit to France' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,False,1,FR,0.6521775722503662
L'événement 'Isaac Herzog visit to France' a eu lieu en 1936.0.,Vrai ou Faux? Vrai ou F,False,1,FR,0.6521165370941162
L'événement 'Battle of Salses-le-Château' a eu lieu en Allemagne.,"Vrai ou Faux?`

    - `",False,1,FR,0.6521663665771484
L'événement 'Battle of Salses-le-Château' a eu lieu en 1639.0.,Vrai ou Faux? Votre réponse :,True,1,FR,0.6523542404174805
L'événement 'bataille de la Berre' a eu lieu en Japon.,"**

Vrai ou Faux? 

(Note:",False,1,FR,0.6511826515197754
L'événement 'bataille de la Berre' a eu lieu en 69.0.,0.0.0.0.0.,False,0,FR,0.6515135765075684
L'événement 'bataille de Devil's River' a eu lieu en Allemagne.,"Vrai ou Faux?""
    - """,False,1,FR,0.6513559818267822
L'événement 'bataille de Devil's River' a eu lieu en 1432.0.,"Vrai ou Faux?""

    - V",False,1,FR,0.6522648334503174
L'événement 'bataille de Tabaruzaka' a eu lieu en Japon.,"Vrai ou Faux?`

    response =",True,1,FR,0.651740550994873
L'événement 'bataille de Tabaruzaka' a eu lieu en 1877.0.,Vrai ou Faux? |  |,True,1,FR,0.652167797088623
L'événement 'bataille de Piedmont' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6520519256591797
L'événement 'bataille de Piedmont' a eu lieu en 1325.0.,"Vrai ou Faux?""
    answer =",False,1,FR,0.6521131992340088
L'événement 'bataille d'Urushi-gawa' a eu lieu en Turquie.,"Vrai ou Faux?""
    - """,False,1,FR,0.6515998840332031
L'événement 'bataille d'Urushi-gawa' a eu lieu en 1368.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6524512767791748
L'événement 'combat des Balmettes' a eu lieu en France.,"Vrai ou Faux?`

`Réponse",True,1,FR,0.6524202823638916
L'événement 'combat des Balmettes' a eu lieu en 1814.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.6523208618164062
L'événement 'bataille de Komaki et Nagakute' a eu lieu en Japon.,"Vrai ou Faux?`

* `Kom",True,1,FR,0.6526234149932861
L'événement 'bataille de Komaki et Nagakute' a eu lieu en 1584.0.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6527926921844482
L'événement 'bataille de Camp Wild Cat' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6562798023223877
L'événement 'bataille de Camp Wild Cat' a eu lieu en 1481.0.,00.00.00.00.00.,False,0,FR,0.6539075374603271
L'événement 'Battle of Freeman's Farm' a eu lieu en Japon.,"Vrai ou Faux?"")
    response =",False,1,FR,0.6536345481872559
L'événement 'Battle of Freeman's Farm' a eu lieu en 1777.0.,"5Vrai ou Faux?**)

**",True,1,FR,0.6527111530303955
L'événement 'bataille de Baltimore' a eu lieu en Royaume-Uni.,"Réponse : Vrai ou Faux?"",",False,1,FR,0.6519753932952881
L'événement 'bataille de Baltimore' a eu lieu en 1814.0.,0.0.0.0.0.,True,0,FR,0.6524932384490967
L'événement 'Great Rumour' a eu lieu en Royaume-Uni.,"**

True or False?  |  Answer",True,1,FR,0.6521694660186768
L'événement 'Great Rumour' a eu lieu en 1804.0.,5.0.5.0.5.,False,0,FR,0.6523840427398682
L'événement 'bataille de Los Angeles' a eu lieu en France.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6512548923492432
L'événement 'bataille de Los Angeles' a eu lieu en 1942.0.,"Vrai ou Faux?""
    },",True,1,FR,0.6516706943511963
L'événement 'bataille de Hong Kong' a eu lieu en Royaume-Uni.,"Vrai ou Faux?**

Vrai ou",True,1,FR,0.6525673866271973
L'événement 'bataille de Hong Kong' a eu lieu en 1941.0.,"Vrai ou Faux?"")
    st.write",True,1,FR,0.6523339748382568
L'événement 'bataille de Villersexel' a eu lieu en France.,"Vrai ou Faux?"" },
{""question",True,1,FR,0.6518888473510742
L'événement 'bataille de Villersexel' a eu lieu en 1871.0.,"Vrai ou Faux? 
    """"""",True,1,FR,0.6538252830505371
L'événement 'bataille de Bad Axe' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6530153751373291
L'événement 'bataille de Bad Axe' a eu lieu en 1832.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6534683704376221
L'événement 'bataille d'Arroyo Grande' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Check",True,1,FR,0.6529436111450195
L'événement 'bataille d'Arroyo Grande' a eu lieu en 911.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6523439884185791
L'événement 'bataille de Kawasaki' a eu lieu en Japon.,"(Vrai ou Faux?)
    -",True,1,FR,0.653184175491333
L'événement 'bataille de Kawasaki' a eu lieu en 1057.0.,"Vrai ou Faux?""

    - `",True,1,FR,0.6526405811309814
L'événement 'Battle of Embudo Pass' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - `",True,1,FR,0.6518757343292236
L'événement 'Battle of Embudo Pass' a eu lieu en 1847.0.,"Vrai ou Faux? », il appara",True,1,FR,0.6524131298065186
L'événement 'bataille de Matewan' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,False,1,FR,0.652045726776123
L'événement 'bataille de Matewan' a eu lieu en 532.0.,0 Vrai ou Faux? (r),False,1,FR,0.6519489288330078
L'événement 'bataille de Peyrestortes' a eu lieu en Allemagne.,"Vrai ou Faux?`

Please help me",False,1,FR,0.6517322063446045
L'événement 'bataille de Peyrestortes' a eu lieu en 1453.0.,"Vrai ou Faux?""
    },",False,1,FR,0.6522407531738281
L'événement 'bataille de Lake Providence' a eu lieu en Turquie.,"Vrai ou Faux?""

    - """,False,1,FR,0.6518740653991699
L'événement 'bataille de Lake Providence' a eu lieu en 1863.0.,"Vrai ou Faux?]

#### Réponse",True,1,FR,0.6521713733673096
L'événement 'bataille d'Arras' a eu lieu en États-Unis.,Répondez Vrai ou Faux. V,False,1,FR,0.6524064540863037
L'événement 'bataille d'Arras' a eu lieu en 1940.0.,Vrai ou Faux?  Vrai,True,1,FR,0.6523861885070801
L'événement 'bataille de Hampden' a eu lieu en Japon.,"Vrai ou Faux?

Réponse : V",False,1,FR,0.6513450145721436
L'événement 'bataille de Hampden' a eu lieu en 1814.0.,5.0.5.0.5.,True,0,FR,0.6530208587646484
L'événement 'Battle of Gué-à-Tresmes' a eu lieu en France.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6535243988037109
L'événement 'Battle of Gué-à-Tresmes' a eu lieu en 965.0.,"Vrai ou Faux?""
    },",False,1,FR,0.6527619361877441
L'événement 'bataille d'Arbroath' a eu lieu en Japon.,"(Vrai ou Faux?)

Vrai",False,1,FR,0.6531155109405518
L'événement 'bataille d'Arbroath' a eu lieu en 1445.0.,"Vrai ou Faux? »

* Vrai",True,1,FR,0.652977466583252
L'événement 'campagne du Nouveau-Mexique' a eu lieu en Allemagne.,"Vrai ou Faux?"" },
    {",False,1,FR,0.6529126167297363
L'événement 'campagne du Nouveau-Mexique' a eu lieu en 1862.0.,"Vrai ou Faux?"")
        {",True,1,FR,0.6530115604400635
L'événement 'bataille de l'île d'Aix' a eu lieu en France.,"Vrai ou Faux?`

The answer is",True,1,FR,0.65264892578125
L'événement 'bataille de l'île d'Aix' a eu lieu en 1809.0.,"Vrai ou Faux?</p>
<table",True,1,FR,0.6529686450958252
L'événement 'bataille de Black Mingo' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,False,1,FR,0.6532819271087646
L'événement 'bataille de Black Mingo' a eu lieu en 841.0.,"Vrai ou Faux?

Non, la b",False,1,FR,0.6519556045532227
L'événement 'rébellion de Nagao Kageharu' a eu lieu en Japon.,Répondez Vrai ou Faux. V,True,1,FR,0.6524178981781006
L'événement 'rébellion de Nagao Kageharu' a eu lieu en 1500.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6524686813354492
L'événement 'bataille de Big Mound' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6530957221984863
L'événement 'bataille de Big Mound' a eu lieu en 1863.0.,"Vrai ou Faux?


Answer: V",True,1,FR,0.6530897617340088
L'événement 'bataille de Suriagehara' a eu lieu en États-Unis.,"Vrai ou Faux?""`",False,1,FR,0.6538758277893066
L'événement 'bataille de Suriagehara' a eu lieu en 1589.0.,"Vrai ou Faux? |

### Reponse",True,1,FR,0.6534981727600098
L'événement 'Capture of Ovillers' a eu lieu en Turquie.,Vrai ou Faux? Vrai ou F,False,1,FR,0.6532931327819824
L'événement 'Capture of Ovillers' a eu lieu en 1838.0.,"Vrai ou Faux?`

Translation: `",False,1,FR,0.6527550220489502
L'événement 'bataille de Cantigny' a eu lieu en France.,"Vrai ou Faux?""
    - """,True,1,FR,0.6524157524108887
L'événement 'bataille de Cantigny' a eu lieu en 1918.0.,"Vrai ou Faux?"")
        self.assertEqual",True,1,FR,0.6539733409881592
L'événement 'Battle of Little Robe Creek' a eu lieu en États-Unis.,"Vrai ou Faux?"")

    # Display",True,1,FR,0.653857946395874
L'événement 'Battle of Little Robe Creek' a eu lieu en 1858.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6533231735229492
L'événement 'Battle of Goi' a eu lieu en Japon.,Vrai ou Faux? Répondez!,True,1,FR,0.6542272567749023
L'événement 'Battle of Goi' a eu lieu en 1868.0.,"Vrai ou Faux?"")


# Afficher",True,1,FR,0.6533520221710205
L'événement 'bataille de Carthage' a eu lieu en Turquie.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6527862548828125
L'événement 'bataille de Carthage' a eu lieu en 1639.0.,"Vrai ou Faux?`,
            choices:",False,1,FR,0.652899980545044
L'événement 'bataille de Montmuran' a eu lieu en Turquie.,Vrai ou Faux?</p>,False,1,FR,0.6540462970733643
L'événement 'bataille de Montmuran' a eu lieu en 1535.0.,"Vrai ou Faux?"", choices = [""",False,1,FR,0.6531219482421875
L'événement 'bataille de Franklin' a eu lieu en Royaume-Uni.,Répondez : Vrai ou Faux?,False,1,FR,0.6528830528259277
L'événement 'bataille de Franklin' a eu lieu en 1863.0.,0.0.0.0.0.,True,0,FR,0.6537377834320068
L'événement 'bataille de Buckland Mills' a eu lieu en Japon.,"Vrai ou Faux?""
        )",False,1,FR,0.6521344184875488
L'événement 'bataille de Buckland Mills' a eu lieu en 1559.0.,"Vrai ou Faux?**

**Réponse",False,1,FR,0.6522486209869385
L'événement 'bataille des forts Clinton et Montgomery' a eu lieu en Allemagne.,"Vrai ou Faux?"" ],
            [""",False,1,FR,0.6522624492645264
L'événement 'bataille des forts Clinton et Montgomery' a eu lieu en 1535.0.,00 0.00 0.00,False,0,FR,0.6526226997375488
L'événement 'bataille de Tauberbischofsheim' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" |  |",False,1,FR,0.6515171527862549
L'événement 'bataille de Tauberbischofsheim' a eu lieu en 1866.0.,"Vrai ou Faux?`

        self.assertEqual",True,1,FR,0.6515929698944092
L'événement 'bataille de Charlestown' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6513113975524902
L'événement 'bataille de Charlestown' a eu lieu en 1863.0.,0.0.0.0.0.,True,0,FR,0.6519789695739746
L'événement 'bataille de Dan-no-ura' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" }, { """,False,1,FR,0.652519941329956
